run_id,training_regime,task_id,graph_id,size_stratum,m,dilution_score,objective,alpha,shots_per_evaluation,seed,nfev_budget,actual_nfev,scipy_reported_nfev,nit,termination_reason,optimizer_status,optimizer_success,wall_time_s,total_sampled_bitstrings,sampled_objective_terminal,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,terminal_parameters
a3train-c3f6342e78368f9535b9,SHOT_10000,task-v2-30409dd5a775,g-686fdbb6f8f550f1,S2,10,3.010299956639812,O3,0.1,10000,7305,240,54,54,28,EARLY_CONVERGENCE,0,True,0.1989911012351513,540000,1.0799843382717698,1.9290407550284552,0.004169919743870015,0.004169919743870015,1.0,0.6304276530692519,"[2.3642777497156278, 4.1625436818052854, 0.34483723356823337, 3.7292469719140597, -0.9066966105947415, 0.034499233557671684]"
a3train-c48b0b6958ff41215727,SHOT_10000,task-v2-693f08fcb4be,g-8c950d2bd101a5de,S2,10,2.4082399653118496,O3,0.1,10000,7304,240,48,48,24,EARLY_CONVERGENCE,0,True,0.17450561840087175,480000,0.10005232558139533,1.4296172516461603,0.16358445318447398,0.04350403168392915,0.2659423364326053,1.6219819919269283,"[6.04394907094269, 4.37478089924422, 0.5242520149220985, 2.667025561701624, 0.154686203074324, -0.04196765257630133]"
a3train-ca357b9a479aefe898fb,SHOT_10000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O0,0.1,10000,7301,240,47,47,22,EARLY_CONVERGENCE,0,True,0.11669183149933815,470000,1.6802706472063138,1.69883845019437,0.07779363265482854,0.07779363265482854,1.0,0.998154021444265,"[5.486142993732212, 3.922090740281407, -0.0002383558305345646, 2.595735010160222, 0.17469184782792727, 0.0023004058085354614]"
a3train-cae550d0961aa4d651a3,SHOT_1000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O3,0.1,1000,7301,240,42,42,27,EARLY_CONVERGENCE,0,True,0.06753937341272831,42000,0.05232558139534881,1.3058388982297555,0.21145693562151036,0.09534385991433174,0.45089019962432925,0.9553106491628521,"[2.750200247560789, 4.270793580028745, 0.0, 3.151499755542524, -0.47765860019613887, 0.0]"
a3train-cb49898696840e74462a,SHOT_1000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O3,0.1,1000,7305,240,49,49,23,EARLY_CONVERGENCE,0,True,0.08599866647273302,49000,0.11458369867505225,1.7110732429945736,0.08071799487956909,0.08071799487956909,1.0,1.014180334676096,"[5.981520753890627, 3.923136879689779, -0.017046326252101365, 2.607012368160719, 0.17206415344340129, -0.004405546164397352]"
a3train-cb7d43257ea7c5fb7bc9,SHOT_10000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O0,0.1,10000,7304,240,48,48,22,EARLY_CONVERGENCE,0,True,0.34860694874078035,480000,1.6159139850183921,1.6317387708703324,0.03093757090656818,0.03093757090656818,1.0,2.4038761552805834,"[5.799879129826974, 4.670564834126915, 0.0, 2.3636162353195824, 0.15598673946110303, 0.0]"
a3train-cd6d5351427898d60f8c,SHOT_10000,task-v2-693f08fcb4be,g-8c950d2bd101a5de,S2,10,2.4082399653118496,O0,0.1,10000,7302,240,48,48,22,EARLY_CONVERGENCE,0,True,0.16505583561956882,480000,1.4047607238719426,1.4225578672580936,0.1508101111598351,0.04493258333860477,0.29794145096135677,1.5866704253715507,"[6.604874448755911, 4.371996159217118, 0.5007875447853323, 2.6137609869429093, 0.1305326045122165, 0.0009660198882937748]"
a3train-d03f5028139f82254c88,SHOT_1000,task-v2-cb6317a18cf3,g-f6afb3a3727100d3,S4,16,3.816479930623699,O0,0.1,1000,7302,240,52,52,24,EARLY_CONVERGENCE,0,True,2.42704819701612,52000,1.1842921526473051,1.2088649955857758,0.04645501316525655,0.008106136856299323,0.17449433987808788,2.48351251811436,"[6.467446599410733, 7.049525663741324, 0.5, 2.6235226018942477, -0.23850154577660865, 0.0]"
a3train-d0c46865114fb4e0dbfd,SHOT_1000,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,S5,19,4.640388671568018,O0,0.1,1000,7302,240,51,51,25,EARLY_CONVERGENCE,0,True,42.0381803708151,51000,1.5466960673076138,1.5792296007390505,0.006201984206960585,0.0020211959608822205,0.3258950512343776,2.432919327561779,"[4.034007130099016, 4.086362636760074, 0.526490569121243, 3.409435618649266, -0.8902842582318944, 0.00288123523613396]"
a3train-d29ac42a8a22a832aacf,SHOT_1000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O3,0.1,1000,7301,240,47,47,23,EARLY_CONVERGENCE,0,True,0.29815167747437954,47000,0.09499999999999996,1.3471605408498681,0.08510860556192325,0.01309888101376089,0.15390783255437568,1.9982653786151756,"[6.025748389076696, 4.691752224830009, -0.02599764407096172, 2.533831565951172, 0.12256129260523531, 0.004615663220302122]"
a3train-d4d5a84926fbb8139a2f,SHOT_10000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O0,0.1,10000,7305,240,52,52,26,EARLY_CONVERGENCE,0,True,0.3824443267658353,520000,1.323898553123117,1.3376688401088688,0.0800403073829488,0.012479421460630769,0.15591421208471387,1.971600651428526,"[6.023949118916634, 4.70306602697418, 0.0007543291573715387, 2.490681834929035, 0.13204536396700334, -0.002396158835068763]"
a3train-d70fed679a4904047565,SHOT_1000,task-v2-30409dd5a775,g-686fdbb6f8f550f1,S2,10,3.010299956639812,O0,0.1,1000,7301,240,53,53,27,EARLY_CONVERGENCE,0,True,0.14690908882766962,53000,1.7382769320710718,1.7820730156509845,0.0007227058877227663,0.0007227058877227663,1.0,-0.1307384505280371,"[1.8649694950735272, 4.121967162830285, 0.0010048995584781009, 3.758902415856587, -1.0355267530961931, -0.0044633269277149805]"
a3train-d9b1a846206628b085dd,SHOT_10000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O0,0.1,10000,7301,240,52,52,26,EARLY_CONVERGENCE,0,True,0.33352803252637386,520000,1.5916575040681091,1.606255802216938,0.018717897228969084,0.018717897228969084,1.0,2.1856470020750147,"[5.824656160831226, 4.170894299745304, -0.004590181521068868, 2.3617330023541956, 0.15677724548225322, -0.00047158394412604766]"
a3train-da3a665b3adf21148fdf,SHOT_1000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O0,0.1,1000,7304,240,50,50,25,EARLY_CONVERGENCE,0,True,0.08849893882870674,50000,1.6407872448086818,1.7022882266765054,0.07866112397140822,0.07866112397140822,1.0,1.0029701173037595,"[5.504345754030735, 3.9234938451534673, -0.0011833759822550834, 2.579712397624523, 0.16003291530205194, 0.04401651388917145]"
a3train-da95d5ba35f5e8e0ef9e,SHOT_1000,task-v2-30409dd5a775,g-686fdbb6f8f550f1,S2,10,3.010299956639812,O0,0.1,1000,7304,240,50,50,24,EARLY_CONVERGENCE,0,True,0.1332403589040041,50000,1.7510883033249476,1.7806712348499203,0.0006854776454994821,0.0006854776454994821,1.0,-0.15370674702754145,"[1.8895394156427372, 4.121214005078079, 0.5000531486324249, 3.7657802001284013, -1.0375011886003471, 6.32957918923469e-06]"
a3train-dc87e76e741b693cb7c1,SHOT_10000,task-v2-693f08fcb4be,g-8c950d2bd101a5de,S2,10,2.4082399653118496,O0,0.1,10000,7304,240,46,46,22,EARLY_CONVERGENCE,0,True,0.16030660178512335,460000,1.4013742915862122,1.4157515483775622,0.15408605015136007,0.04541284939622695,0.29472395036161625,1.5960032878945198,"[6.542447551399373, 4.371921722496185, 0.49999642537867034, 2.615921029413582, 0.13087124174416978, -4.0601570011021554e-06]"
a3train-dcfd1556ca3f5203dec5,SHOT_10000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O3,0.1,10000,7305,240,49,49,25,EARLY_CONVERGENCE,0,True,0.3410611441358924,490000,0.18405668604651157,1.4071723787359867,0.0842525736304092,0.013252341539745026,0.1572930175151572,1.9938750795871516,"[5.955949027908956, 4.683480020732558, 0.002312073860284287, 2.4842442537634684, 0.13675886217876762, 0.05024233938951224]"
a3train-dd64a933b8a223448661,SHOT_1000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O3,0.1,1000,7305,240,50,50,23,EARLY_CONVERGENCE,0,True,0.10738596506416798,50000,0.05232558139534881,1.3058388982297555,0.2114569356215104,0.09534385991433174,0.45089019962432914,0.9553106491628524,"[2.750200247560789, 4.270793580028745, 0.5, 3.151499755542524, -0.47765860019613887, 0.0]"
a3train-dd73aa4fc6f5d8ac7946,SHOT_10000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O3,0.1,10000,7303,240,51,51,26,EARLY_CONVERGENCE,0,True,0.38860523514449596,510000,0.4795099179206566,1.7336530657082696,0.05197541560710305,0.05197541560710305,1.0,2.629187914365418,"[5.365611271178447, 4.641706975619528, 0.5005659915522199, 2.4441889414541262, 0.21534396431465386, -0.017243538734941763]"
a3train-de121a7649783b3d00e8,SHOT_10000,task-v2-cb6317a18cf3,g-f6afb3a3727100d3,S4,16,3.816479930623699,O3,0.1,10000,7305,240,53,53,27,EARLY_CONVERGENCE,0,True,2.492657782509923,530000,0.3794147286821706,1.2714729024229547,0.06503225689928131,0.011893474172111382,0.1828857668361625,2.629608756781314,"[6.47762427635102, 7.553025385017465, 0.484513359127208, 2.681492991044547, -0.2018431733359075, -0.07057824549862542]"
a3train-df95ddc3c9be76a1930b,SHOT_1000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O3,0.1,1000,7304,240,48,48,22,EARLY_CONVERGENCE,0,True,0.10078671760857105,48000,0.1642463780968253,1.739782155361184,0.07612339351793138,0.07612339351793138,1.0,0.9887281101832567,"[5.48375336259264, 4.420626544706105, 0.5020832269078237, 2.5902018818843624, 0.17559825907403134, -9.978957908306529e-05]"
a3train-e06bffe2d1cc7b806dd1,SHOT_10000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O3,0.1,10000,7304,240,56,56,29,EARLY_CONVERGENCE,0,True,0.37988114450126886,560000,0.443875512995896,1.8608616867730476,0.05617409010867781,0.05617409010867781,1.0,2.6629259902061317,"[5.328993216792937, 4.722366913009646, -0.07365794059449965, 2.5057555785015215, 0.20431638845669886, 0.010679660153252809]"
a3train-e0ca358ee8e2ab1324a6,SHOT_10000,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,O3,0.1,10000,7305,240,52,52,25,EARLY_CONVERGENCE,0,True,79.07067066431046,520000,1.0369834731205214,1.6798814677168603,0.0004408843354408341,0.0004408843354408341,1.0,2.3638945862934935,"[3.7052296235572184, 6.194383846005853, -4.2303601290917676e-05, 0.5974109296426244, -1.0609236704193632, 3.6496492063987996e-05]"
a3train-e164d1b2487350123d45,SHOT_1000,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,S5,19,4.640388671568018,O0,0.1,1000,7301,240,49,49,24,EARLY_CONVERGENCE,0,True,45.4703118680045,49000,1.5423601502556712,1.5852598273600327,0.00450226244001173,0.00133720909945283,0.2970082524663636,2.2938194782980417,"[4.024207545574299, 4.06489440486661, -0.01674089436328723, 3.3981370638184583, -0.930769297134289, -0.009709118145163342]"
a3train-e1685f4ba7c39b2375de,SHOT_1000,task-v2-693f08fcb4be,g-8c950d2bd101a5de,S2,10,2.4082399653118496,O0,0.1,1000,7304,240,49,49,24,EARLY_CONVERGENCE,0,True,0.1147954510524869,49000,1.3738516248778283,1.4200050139114566,0.15813050823857785,0.0424876303199633,0.2686871166938925,1.607255632090744,"[6.0458066589563, 4.371980094234776, 0.0016235863369943608, 2.611088978018965, 0.14077250304258876, -0.004628523395474409]"
a3train-e5daf14f18530b0357ac,SHOT_10000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O0,0.1,10000,7301,240,51,51,25,EARLY_CONVERGENCE,0,True,0.12633537966758013,510000,1.2237580288469372,1.23790450414047,0.25386768116839953,0.10270204857057105,0.4045495200408953,1.0346961311086909,"[2.258399777457697, 4.272197101558153, 0.0023988907034090583, 3.148206936253344, -0.4698422372324855, 0.004182964865760612]"
a3train-e6726af48073d8b353ce,SHOT_10000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O0,0.1,10000,7303,240,50,50,23,EARLY_CONVERGENCE,0,True,0.36323721427470446,500000,1.3256869854994298,1.3359575018396201,0.07846831390913668,0.01223047152074345,0.1558650990628634,1.9629862244078793,"[6.0285804015806566, 4.727721204395804, 0.5250006970016302, 2.481417684379531, 0.12941575299756636, -0.002439679825337725]"
a3train-e7007f910c273ff5d104,SHOT_10000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O0,0.1,10000,7303,240,48,48,24,EARLY_CONVERGENCE,0,True,0.11792961228638887,480000,1.6863682390161054,1.7009269334633528,0.0749310176120609,0.0749310176120609,1.0,0.9818716002881663,"[5.460668372512312, 3.924421377039622, -0.0019136350297162905, 2.587688108899513, 0.17461128169369972, -0.002871943433499286]"
a3train-e7d883b7a57781f1d4f9,SHOT_1000,task-v2-00b7b12999ba,g-28cd30a80498cca2,S4,16,4.816479930623699,O0,0.1,1000,7304,240,52,52,25,EARLY_CONVERGENCE,0,True,2.332029419951141,52000,1.4748518187743225,1.5129374000942715,0.0017778034873888655,0.0017778034873888655,1.0,2.066363684412388,"[2.557043293116962, 5.106013071941124, 0.4972461826286678, 3.1878666797290327, -0.7657968118987233, -0.0027486145148628593]"
a3train-e999f3b6aa9912e55176,SHOT_1000,task-v2-00b7b12999ba,g-28cd30a80498cca2,S4,16,4.816479930623699,O0,0.1,1000,7303,240,49,49,24,EARLY_CONVERGENCE,0,True,2.166925184428692,49000,1.4756831500558645,1.5155867600908393,0.0018991372985225146,0.0018991372985225146,1.0,2.0950362939048137,"[3.0881727014498312, 5.117080521396635, -0.01850663639186884, 3.178490320399464, -0.7665229212577641, 0.003266158356397001]"
a3train-e9ff2cf84846da418981,SHOT_10000,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,S5,19,4.640388671568018,O0,0.1,10000,7305,240,53,53,25,EARLY_CONVERGENCE,0,True,70.91430215165019,530000,1.5654837976930016,1.5745568742215132,0.006332310538717812,0.0020720296878098303,0.32721542557661454,2.4419508762334767,"[4.094070148221064, 4.085137058424973, 0.0009550371359133676, 3.410162046524177, -0.8934376253382146, 2.9490379042696357e-05]"
a3train-ea06c60a0d255782e32f,SHOT_10000,task-v2-693f08fcb4be,g-8c950d2bd101a5de,S2,10,2.4082399653118496,O0,0.1,10000,7305,240,47,47,22,EARLY_CONVERGENCE,0,True,0.15801755990833044,470000,1.406277987864224,1.4233155783059517,0.15077943770102614,0.045073701710699646,0.2989379878181685,1.5865820846846943,"[6.611176555999376, 4.346961648015198, -0.025000248804529817, 2.615958383777208, 0.1308044162803824, 0.000607310423062722]"
a3train-eb18134bfdf517b23da4,SHOT_1000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O0,0.1,1000,7305,240,49,49,23,EARLY_CONVERGENCE,0,True,0.08622694201767445,49000,1.231490562642961,1.2943534000739012,0.2220189827118287,0.0935327942119379,0.4212828699127026,0.9764788233182695,"[2.244161574458849, 4.2662041009728435, 0.5023365411514348, 3.0746797186499886, -0.2537140695337988, -0.07990332160094961]"
a3train-ec785cee958b54d44cef,SHOT_10000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O0,0.1,10000,7302,240,52,52,25,EARLY_CONVERGENCE,0,True,0.3382016457617283,520000,1.5891764018372756,1.606695995541569,0.02018097904990671,0.02018097904990671,1.0,2.218332175188641,"[5.800537029466673, 4.171086599663552, 0.5001251122237989, 2.368034341953545, 0.15823051006970515, 0.0007594134735098466]"
a3train-ecf557acdeacf9663444,SHOT_1000,task-v2-cb6317a18cf3,g-f6afb3a3727100d3,S4,16,3.816479930623699,O3,0.1,1000,7305,240,48,48,22,EARLY_CONVERGENCE,0,True,2.116540306247771,48000,0.42915374677002577,1.2632905341271545,0.049486888409457294,0.008310882931531859,0.16794110922406652,2.5109700781288113,"[5.966755120400315, 7.574501278648904, 0.0030366512505769667, 2.6245897745315445, -0.23686044995685693, -0.000432681200656011]"
a3train-eee718f17b0a6628a2f9,SHOT_1000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O0,0.1,1000,7302,240,50,50,24,EARLY_CONVERGENCE,0,True,0.24979428481310606,50000,1.5714533750002229,1.6069564784914403,0.019292006464281815,0.019292006464281815,1.0,2.1987673424031353,"[5.799823125189163, 4.17056834935138, 0.002342222642928502, 2.36367252231837, 0.15677921210795018, 0.00036008761775465443]"
a3train-f12c6395e87e70eafb46,SHOT_10000,task-v2-cb6317a18cf3,g-f6afb3a3727100d3,S4,16,3.816479930623699,O0,0.1,10000,7303,240,50,50,24,EARLY_CONVERGENCE,0,True,2.2893824903294444,500000,1.203377183108978,1.2090284691057427,0.04608864285356042,0.008040797048582515,0.17446374097260603,2.480073850510258,"[6.467518325503171, 7.047976841885464, 0.49993695168798175, 2.622370968150076, -0.2384577687470209, 0.0017038044892431431]"
a3train-f1caa4de491de75a5594,SHOT_1000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O3,0.1,1000,7305,240,50,50,25,EARLY_CONVERGENCE,0,True,0.28800418227910995,50000,0.17436046511627906,1.3522319352213414,0.06731366882550095,0.011550718336021755,0.17159543577939565,1.8963951653560571,"[5.9817013948539834, 4.213825525736387, -0.0022638005876496462, 2.4894027797199505, 0.1368509822706701, 0.0037774350109070886]"
a3train-f351c5eddf99ca45995a,SHOT_1000,task-v2-cb6317a18cf3,g-f6afb3a3727100d3,S4,16,3.816479930623699,O3,0.1,1000,7302,240,49,49,24,EARLY_CONVERGENCE,0,True,2.150932090356946,49000,0.4172028423772609,1.227893078711081,0.05079136866709509,0.008716184448678768,0.17160759155374958,2.522269846475692,"[6.434017078478612, 7.049284538376694, -0.0024183277349441026, 2.6633077494333763, -0.22529100889348108, 0.0496174333020173]"
a3train-f442f2b12eb99f13db64,SHOT_1000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O0,0.1,1000,7304,240,49,49,24,EARLY_CONVERGENCE,0,True,0.08535579591989517,49000,1.1905697098686914,1.2676590144854483,0.24587625782505146,0.0982053420738121,0.39940961743320585,1.0208053095742846,"[2.2544279956751754, 4.3174158415421715, 0.5024594143947859, 3.142922771135277, -0.4126674049294239, 0.013667945478090696]"
a3train-f4d012c7ea8ffbe9a16b,SHOT_10000,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,O0,0.1,10000,7301,240,63,63,33,EARLY_CONVERGENCE,0,True,88.10284326598048,630000,1.5138074198456333,1.5275440083170175,0.0009313537067801548,0.0009313537067801548,1.0,2.688684565009242,"[4.272045534335535, 6.710389283553756, 0.5266212951109883, 0.7425281151955592, -1.0000026068811467, -0.1400979586524404]"
a3train-f53e3f3a6a479c3f9681,SHOT_10000,task-v2-00b7b12999ba,g-28cd30a80498cca2,S4,16,4.816479930623699,O3,0.1,10000,7302,240,52,52,25,EARLY_CONVERGENCE,0,True,2.4311301382258534,520000,1.0263436352509179,1.5302290325294938,0.0019523321192965789,0.0019523321192965789,1.0,2.1070336298707226,"[3.140532007049068, 5.118878189165675, 0.4723209686223012, 3.226539392428728, -0.7695700361757116, -0.008989690443106541]"
a3train-f56428962458ca06926f,SHOT_10000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O3,0.1,10000,7302,240,38,38,28,EARLY_CONVERGENCE,0,True,0.11014274973422289,380000,0.052325581395348826,1.2373877527038526,0.2530761538121439,0.10240873013093126,0.4046557867595393,1.033339940466956,"[2.250200247560789, 4.270793580028745, 0.5, 3.151499755542524, -0.47765860019613887, 0.0]"
a3train-f6bcfbcd086c6b0257c2,SHOT_10000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O3,0.1,10000,7305,240,59,59,31,EARLY_CONVERGENCE,0,True,0.4130425676703453,590000,0.48154616963064295,1.8055162734591719,0.05353384225161199,0.05353384225161199,1.0,2.642018358485196,"[5.182387465211853, 4.732479368152064, 0.48727861330935046, 2.4998271695772534, 0.2418581809064796, -0.0632195384939898]"
a3train-f6fee5810ca8bd727cd5,SHOT_1000,task-v2-30409dd5a775,g-686fdbb6f8f550f1,S2,10,3.010299956639812,O3,0.1,1000,7302,240,46,46,22,EARLY_CONVERGENCE,0,True,0.1169029213488102,46000,1.0812499999999998,1.7732586655146165,0.0008520178992522568,0.0008520178992522568,1.0,-0.05925132480847485,"[2.3895409153715037, 4.096296428883213, 0.5, 3.765746594549294, -1.0380070775743444, -0.0022623368054932726]"
a3train-fc926679356ef8855003,SHOT_10000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O0,0.1,10000,7301,240,53,53,26,EARLY_CONVERGENCE,0,True,0.3431142456829548,530000,1.320869547423484,1.3355858389876758,0.07769643965801512,0.012137466887908187,0.15621651315468088,1.9586930218739553,"[6.030430289360249, 4.702738015511892, -0.027568934129598054, 2.4845103088455915, 0.1313373802370034, -0.00679459647083819]"
a3train-fcfa2870dc13927f6e79,SHOT_1000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O3,0.1,1000,7301,240,48,48,23,EARLY_CONVERGENCE,0,True,0.10011314414441586,48000,0.10465116279069762,1.715070237252747,0.09086606700203619,0.09086606700203619,1.0,1.0656117003384598,"[5.981566162128651, 3.8882050566618465, 0.5263929337039334, 2.6404234417109342, 0.17350642824445256, 0.0028348875795055784]"
a3train-fd3a02c2dbf105a6bd9d,SHOT_1000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O3,0.1,1000,7302,240,51,51,24,EARLY_CONVERGENCE,0,True,0.09735376480966806,51000,0.05232558139534881,1.3976266055991895,0.18035014761005735,0.07956792550194808,0.4411858074770487,0.8862052170370217,"[2.7502565095846356, 4.270122454458575, -0.00025317910730948527, 3.091090416795283, -0.5387816629030333, 0.23476406309919645]"
a3train-fe813f733061e9ff63da,SHOT_1000,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,S5,19,4.640388671568018,O3,0.1,1000,7303,240,52,52,25,EARLY_CONVERGENCE,0,True,63.91745413932949,52000,0.9511680761099367,1.6056179458853053,0.005030309662144071,0.0012683956959328453,0.2521506191712692,2.341983392294115,"[3.4985543128635963, 3.6148256816743927, 0.01534940775507874, 3.406912608630254, -0.8729128437125953, 0.0037421387933741185]"
