split,task_id,graph_id,size_stratum,m,alpha,seed_count,optimized_objective,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,tail_feasible_fraction,fully_feasible_tail_fraction,median_nfev,median_wall_time_s
discovery,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,S5,19,0.05,3,0.8594297265119124,1.5764549318181929,0.008768993737424721,0.008768993737424721,1.0,3.662519677531622,0.17537987474849445,0.0,120.0,120.44889411982149
discovery,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,S5,19,0.1,3,0.9325961312438772,1.6156882761865403,0.011319225392116898,0.011319225392116898,1.0,3.7733866254361197,0.113192253921169,0.0,120.0,133.09094403032213
discovery,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,S5,19,0.25,3,1.026899366821566,1.555212399635907,0.005823435896435949,0.005823435896435949,1.0,3.4847492167965872,0.023293743585743796,0.0,120.0,134.65699768811464
discovery,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,S5,19,0.5,3,1.0552500367823199,1.3499323978921942,0.002196803490537715,0.002196803490537715,1.0,3.0613611275666184,0.00439360698107543,0.0,120.0,133.69580182991922
discovery,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,S5,19,1.0,3,1.3209964180614664,1.320996418061317,0.002962046790592258,0.002962046790592258,1.0,3.1911618322787256,0.002962046790592259,0.0,120.0,132.10826499108225
discovery,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,0.02,3,0.25124802923508127,1.797292032777699,0.01690865069721098,0.01690865069721098,1.0,2.141498896106131,0.845432534860549,0.0,120.0,0.6982853347435594
discovery,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,0.05,3,0.7407814800498683,1.805252751168673,0.01665148817259563,0.01665148817259563,1.0,2.1348429968653755,0.3330297634519126,0.0,120.0,0.704344310797751
discovery,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,0.1,3,0.914924382823113,1.7881024695437033,0.016566494981263134,0.016566494981263134,1.0,2.132620576896347,0.16566494981263133,0.0,120.0,0.6736415941268206
discovery,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,0.25,3,1.0415373920485582,1.7012724149394483,0.014989873448928426,0.014989873448928426,1.0,2.0891879099914386,0.05995949379571371,0.0,120.0,0.708598087541759
discovery,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,0.5,3,1.1072932911711448,1.5977003263426577,0.009760354243810465,0.009760354243810465,1.0,1.9028555239357672,0.01952070848762093,0.0,120.0,0.7066397378221154
discovery,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,1.0,3,1.6096835410471815,1.6096835410471684,0.005182183384414885,0.005182183384414885,1.0,1.6279027211411246,0.005182183384414884,0.0,120.0,0.7239679470658302
discovery,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,S2,10,0.02,3,0.0755813953488372,1.6321762925330368,0.02005171383094057,0.02005171383094057,1.0,1.3124514545691464,1.0,0.6666666666666666,58.0,0.16790182329714298
discovery,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,S2,10,0.05,3,0.7249827867308809,1.704086590852608,0.01864400019153451,0.01864400019153451,1.0,1.2808390553619766,0.3728800038306902,0.0,120.0,0.3368902774527669
discovery,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,S2,10,0.1,3,0.8453338365022596,1.6970663525819853,0.02572826487407124,0.02572826487407124,1.0,1.4207104548196197,0.25728264874071244,0.0,120.0,0.3562797214835882
discovery,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,S2,10,0.25,3,1.0275292809028984,1.62171216272453,0.0244084977468758,0.0244084977468758,1.0,1.397841007653933,0.0976339909875032,0.0,120.0,0.3613667795434594
discovery,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,S2,10,0.5,3,1.1426407230832936,1.6468688740579556,0.011298276651535148,0.011298276651535148,1.0,1.0633121613793068,0.022596553303070296,0.0,120.0,0.35233517922461033
discovery,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,S2,10,1.0,3,1.5902350539269243,1.5902350539269217,0.0064768294538395995,0.0064768294538395995,1.0,0.8216624181168142,0.0064768294538395995,0.0,120.0,0.3281829562038183
discovery,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,0.02,3,0.06976744186046512,1.6996227337606356,0.041893484272655455,0.041893484272655455,1.0,0.729356451695879,1.0,1.0,27.0,0.04010653309524059
discovery,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,0.05,3,0.06976744186046512,1.7448215666547768,0.06389335118182596,0.06389335118182596,1.0,0.9126656369568219,1.0,1.0,28.0,0.04402225185185671
discovery,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,0.1,3,0.13727091284560833,1.6772090506672075,0.0932162367429725,0.0932162367429725,1.0,1.0767015355824399,0.9321623674297249,0.3333333333333333,120.0,0.2566189728677273
discovery,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,0.25,3,0.7991584383930337,1.7219282125148512,0.08728330470430352,0.08728330470430352,1.0,1.0481411507166172,0.3491332188172141,0.0,120.0,0.24838204309344292
discovery,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,0.5,3,1.067386574520251,1.7365644489624814,0.07988047640621564,0.07988047640621564,1.0,1.0096506159814058,0.15976095281243127,0.0,120.0,0.2506861165165901
discovery,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,1.0,3,1.6720027822366976,1.672002782236697,0.05304263384947333,0.05304263384947333,1.0,0.8318350506157094,0.05304263384947333,0.0,120.0,0.2526366822421551
discovery,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,0.02,3,0.3903880441619324,1.8044608916040408,0.013392712991695479,0.004045489421717249,0.27794683897244005,3.244378488211986,0.669635649584774,0.3333333333333333,120.0,129.84667549747974
discovery,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,0.05,3,0.7110818358083733,1.6940427702188776,0.017013454122494356,0.004741452131714215,0.2786883896460096,3.348302420620459,0.340269082449887,0.0,120.0,128.64642282016575
discovery,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,0.1,3,0.867114520893388,1.677876145492382,0.018472773507942665,0.005377195697537929,0.2910876212078234,3.3840420317315516,0.18472773507942666,0.0,120.0,130.98821797780693
discovery,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,0.25,3,1.019288840175333,1.5978935972355592,0.011099088719784893,0.0029481791411356886,0.26562353140581313,3.1627972491990803,0.04439635487913957,0.0,120.0,130.1992506235838
discovery,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,0.5,3,1.0764780787689636,1.4403755132016658,0.006573132813868017,0.0015315300002529666,0.23299848696526254,2.935282333822462,0.013146265627736037,0.0,120.0,130.53435753658414
discovery,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,1.0,3,1.4221622490584802,1.4221622490585952,0.007181371598021865,0.0019185535137350531,0.2416014274790022,2.9737173260401883,0.007181371598021866,0.0,120.0,129.65155960060656
discovery,task-v2-59a464f36e13,g-bd62d2d752385cc7,S4,16,0.02,3,0.647970254869927,1.8976473231175044,0.008648210074793565,0.008648210074793565,1.0,2.7534061612007212,0.4324105037396783,0.0,120.0,5.70119939185679
discovery,task-v2-59a464f36e13,g-bd62d2d752385cc7,S4,16,0.05,3,0.9017690689359978,1.8153240792522496,0.008333037675363234,0.008333037675363234,1.0,2.737283275987739,0.16666075350726467,0.0,120.0,5.585577615536749
discovery,task-v2-59a464f36e13,g-bd62d2d752385cc7,S4,16,0.1,3,1.0014648635569563,1.7500957114386575,0.008282704279550353,0.008282704279550353,1.0,2.7346520864831527,0.08282704279550353,0.0,120.0,5.698808175511658
discovery,task-v2-59a464f36e13,g-bd62d2d752385cc7,S4,16,0.25,3,1.0528478952453117,1.7153892799233141,0.0046416117787034085,0.0046416117787034085,1.0,2.4831487441633384,0.018566447114813634,0.0,120.0,5.937196895480156
discovery,task-v2-59a464f36e13,g-bd62d2d752385cc7,S4,16,0.5,3,1.0932041933404044,1.656211097989543,0.003284282956049899,0.003284282956049899,1.0,2.3329204971458077,0.006568565912099798,0.0,120.0,5.582863609306514
discovery,task-v2-59a464f36e13,g-bd62d2d752385cc7,S4,16,1.0,3,1.653341824550747,1.6533418245507527,0.003767388829319194,0.003767388829319194,1.0,2.392520376341472,0.003767388829319193,0.0,120.0,5.88773273024708
discovery,task-v2-5acbf653f95a,g-a712031e7959d564,S3,13,0.02,3,0.05813953488372093,1.6213187697661673,0.03479714524184676,0.020007068641027578,0.5538863609501907,2.1539035638520403,1.0,1.0,120.0,0.627633960917592
discovery,task-v2-5acbf653f95a,g-a712031e7959d564,S3,13,0.05,3,0.35428276679370585,1.6311834034832304,0.035027771578113,0.02013969828491506,0.5395985101916443,2.1567724569065616,0.70055543156226,0.0,120.0,0.667419102974236
discovery,task-v2-5acbf653f95a,g-a712031e7959d564,S3,13,0.1,3,0.7126123189529668,1.5801244417479685,0.034553376818656154,0.020001972431170512,0.5574333245727715,2.1508504443102927,0.3455337681865615,0.0,120.0,0.6518875109031796
discovery,task-v2-5acbf653f95a,g-a712031e7959d564,S3,13,0.25,3,0.9342006755796433,1.5481753638422076,0.034494027252148646,0.020185315645828535,0.5785724239109304,2.150103850113677,0.13797610900859458,0.0,120.0,0.6482095876708627
discovery,task-v2-5acbf653f95a,g-a712031e7959d564,S3,13,0.5,3,1.0382198505473024,1.5852234610623461,0.03680222877503819,0.021868389292206046,0.5942137207472253,2.178234068689936,0.0736044575500764,0.0,120.0,0.6636617872864008
discovery,task-v2-5acbf653f95a,g-a712031e7959d564,S3,13,1.0,3,1.5138591932891807,1.5138591932891592,0.016346778543164724,0.01056170611633259,0.6461032116171221,1.8257921270573794,0.016346778543164724,0.0,120.0,0.669006472453475
discovery,task-v2-5b0627539151,g-a712031e7959d564,S3,13,0.02,3,0.01744186046511628,1.3926992481803575,0.07456061613613457,0.020063786554060874,0.2778734359577442,2.086929427475054,1.0,1.0,88.0,0.46452913526445627
discovery,task-v2-5b0627539151,g-a712031e7959d564,S3,13,0.05,3,0.03784677212869053,1.356394150317222,0.07828197253660843,0.020597715442006687,0.263122080021351,2.108081699702386,1.0,0.6666666666666666,120.0,0.6333943624049425
discovery,task-v2-5b0627539151,g-a712031e7959d564,S3,13,0.1,3,0.23457186658662108,1.3544749355249577,0.08211581783350036,0.0156588538979499,0.19069229669854956,2.1288467618977935,0.8211581783350036,0.0,120.0,0.6238498240709305
discovery,task-v2-5b0627539151,g-a712031e7959d564,S3,13,0.25,3,0.737928505865112,1.3483141376736714,0.08323645226592008,0.016737667635923156,0.2010857885010573,2.1347335005738035,0.3329458090636803,0.0,120.0,0.6366854216903448
discovery,task-v2-5b0627539151,g-a712031e7959d564,S3,13,0.5,3,0.9515385990926907,1.3368408935561376,0.08167234429339924,0.015905280703193643,0.1947450001686692,2.126494960894712,0.16334468858679846,0.0,120.0,0.6296330923214555
discovery,task-v2-5b0627539151,g-a712031e7959d564,S3,13,1.0,3,1.3075262302929058,1.307526230292907,0.075558739183853,0.014746745938578387,0.19516929607170821,2.092704641720972,0.07555873918385297,0.0,120.0,0.621855185367167
discovery,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,0.02,3,0.24011037570489424,1.5383631528017498,0.01712649545801954,0.004520129253685227,0.26573008126824205,2.3511784300030736,0.8563247729009771,0.3333333333333333,120.0,5.426275814883411
discovery,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,0.05,3,0.8382226976087176,1.6248257585007584,0.011369493529800897,0.002922849247687891,0.29811710288483967,2.173251045143243,0.22738987059601798,0.0,120.0,5.451917622238398
discovery,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,0.1,3,0.9443183018959054,1.5112682976269403,0.011946677714531118,0.003907315108982161,0.32706290421056317,2.1947570741784475,0.11946677714531115,0.0,120.0,5.468590340577066
discovery,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,0.25,3,1.0930431023379044,1.9396389369053577,0.006527461501769458,0.0014401830182344567,0.22063447143181977,1.932254245370423,0.02610984600707783,0.0,120.0,5.5375960832461715
discovery,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,0.5,3,1.0864160755954806,1.5260095058605643,0.01139467668448738,0.002931983591760445,0.266649028647453,2.174211933194588,0.022789353368974762,0.0,120.0,5.252386117354035
discovery,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,1.0,3,1.5008859215303474,1.5008859215303274,0.013482042078676145,0.003942498611950225,0.29242592397674483,2.2472656045650368,0.013482042078676145,0.0,120.0,5.39228908251971
discovery,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,0.02,3,0.10399305495896465,1.457958220185652,0.020277704655581447,0.006902102404566455,0.3403788802430678,2.521438732568836,1.0,0.6666666666666666,120.0,6.256393346004188
discovery,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,0.05,3,0.6379797753060024,1.4690936460824062,0.02205101359535139,0.006770968414495472,0.30705928256843806,2.5578484963082455,0.4410202719070278,0.0,120.0,5.928839084692299
discovery,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,0.1,3,0.8954293000085972,1.4269890602324478,0.018038177816428497,0.0054758262335323415,0.311637975632103,2.4706126030870337,0.18038177816428497,0.0,120.0,5.98667289596051
discovery,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,0.25,3,1.0366850934131195,1.4185402011514547,0.021052445018028228,0.006149382271048778,0.29209824634538956,2.537722481090876,0.08420978007211291,0.0,120.0,5.956152058206499
discovery,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,0.5,3,1.1211466008565372,1.460872638658179,0.015334539956487724,0.004431898359522541,0.2890141062006557,2.4000906907680886,0.030669079912975447,0.0,120.0,5.773606168106198
discovery,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,1.0,3,1.4598160598224816,1.4598160598224483,0.011817484537492139,0.004417380494818666,0.3216129231372186,2.286944982021377,0.01181748453749214,0.0,120.0,5.747725219465792
discovery,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,0.02,3,0.09302325581395349,1.7753767917250205,0.03146369463159645,0.021091379654772827,0.6703402096202795,1.9340784073234398,1.0,1.0,45.0,0.2143093952909112
discovery,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,0.05,3,0.09648417940131553,1.6404738870585454,0.0517488307390961,0.03511802857434329,0.6779747638837587,2.1501692303010422,1.0,0.6666666666666666,120.0,0.6408062884584069
discovery,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,0.1,3,0.5804442070382148,1.6739581781883537,0.049925799389389805,0.03398355193000087,0.6811258282065185,2.134593716237938,0.499257993893898,0.0,120.0,0.6388459727168083
discovery,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,0.25,3,0.9190553903522483,1.6403972609464428,0.04095902870343868,0.02694226194494157,0.6582601232562043,2.048618338204613,0.16383611481375474,0.0,120.0,0.6319265533238649
discovery,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,0.5,3,1.0521413994045696,1.5714251626307045,0.040251151809107856,0.02563700601881626,0.6604472776644201,2.0410470013720694,0.08050230361821571,0.0,120.0,0.6398959113284945
discovery,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,1.0,3,1.533640683797932,1.533640683797921,0.014877269053501514,0.008996863764483293,0.6330612570463153,1.6087919061538558,0.014877269053501514,0.0,120.0,0.6242211777716875
discovery,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,0.02,3,0.061090487092685664,1.5828555091025702,0.028060201031139872,0.00473653690152967,0.1672025544104734,3.2645707087345004,1.0,1.0,120.0,129.62196437176317
discovery,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,0.05,3,0.4716711189949419,1.5713439329666063,0.03003622638601789,0.005007105090525116,0.16670220240635703,3.2941252996124755,0.6007245277203578,0.0,120.0,128.73796764295548
discovery,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,0.1,3,0.8164660612306777,1.6244081858470114,0.02574162197163984,0.004560272344608115,0.16650717517931127,3.227115838815225,0.25741621971639844,0.0,120.0,131.7210155595094
discovery,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,0.25,3,1.0092613344386818,1.5969915928804024,0.0275208070641525,0.004701854108579991,0.1674350053867022,3.2561410963197512,0.11008322825660999,0.0,120.0,129.9416109835729
discovery,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,0.5,3,1.087265531966386,1.5054555238235525,0.02909585481940984,0.005102309089291486,0.1725955590418004,3.280311051661608,0.05819170963881967,0.0,120.0,130.32454460673034
discovery,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,1.0,3,1.5344667544173367,1.5344667544172563,0.017161713352189578,0.002980456439225191,0.1736689325862053,3.051040574407738,0.017161713352189578,0.0,120.0,130.11301461420953
discovery,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,0.02,3,0.08569241816127086,1.7147015379117418,0.022544119838136093,0.0081515683321291,0.3615829045736237,2.5674532236532333,1.0,0.6666666666666666,120.0,5.706768085248768
discovery,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,0.05,3,0.6229671768922812,1.691141217116253,0.022557428940564436,0.00809153231025992,0.3587080926456618,2.5677095372419236,0.4511485788112887,0.0,120.0,5.542323049157858
discovery,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,0.1,3,0.8669664449968859,1.7033655160661816,0.019301858543376398,0.007033337061106082,0.3531130721184738,2.500019067799453,0.19301858543376396,0.0,120.0,5.450466685928404
discovery,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,0.25,3,1.027742148639449,1.6335809844787756,0.01896716859619561,0.0067736533063020845,0.3540474118580078,2.492422443888918,0.07586867438478245,0.0,120.0,5.607760646380484
discovery,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,0.5,3,1.1130730912213114,1.583122156805201,0.016472614011759944,0.005713825753779772,0.3449475602730954,2.4311824614043296,0.03294522802351989,0.0,120.0,5.662537875585258
discovery,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,1.0,3,1.5430106357749898,1.5430106357749644,0.010818563663942665,0.0032179812377835515,0.29744995155954057,2.248589544407209,0.010818563663942665,0.0,120.0,5.784477446228266
discovery,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,0.02,3,0.046511627906976744,1.3905680090980495,0.04459152145177894,0.020202432746556136,0.3555704355408706,1.7175441942411471,1.0,1.0,44.0,0.23068017419427633
discovery,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,0.05,3,0.05390222415704596,1.1978239813461284,0.0980924397514284,0.035504334173877786,0.36306676984505887,2.0599274400416627,1.0,1.0,120.0,0.7197568928822875
discovery,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,0.1,3,0.5444372649073609,1.3530369711226187,0.05284193947501411,0.018760307195585527,0.31601144748215204,1.791270652905154,0.528419394750141,0.3333333333333333,120.0,0.6914243055507541
discovery,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,0.25,3,1.0732367877091284,1.8609130802664136,0.023634972211423563,0.0038260206146797536,0.1618796324554387,1.4418469996394438,0.09453988884569423,0.0,120.0,0.7066201707348228
discovery,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,0.5,3,1.0759298480961117,1.5493192706862304,0.030892581108587485,0.010548747068851318,0.2953319175411221,1.5581460992089031,0.061785162217174956,0.0,120.0,0.6940212743356824
discovery,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,1.0,3,1.679375108886475,1.6793751088864775,0.015512357442375913,0.004243394509007372,0.273549299309947,1.2589697070026749,0.015512357442375913,0.0,120.0,0.6974642109125853
discovery,task-v2-6996479d6302,g-60667963f6db3f1b,S2,10,0.02,3,0.05232558139534884,1.660884854004765,0.07239496678863344,0.020873766485315817,0.2883317364625569,1.2679483385268493,1.0,1.0,70.0,0.16848281677812338
discovery,task-v2-6996479d6302,g-60667963f6db3f1b,S2,10,0.05,3,0.06527353518558954,1.6114077665616273,0.10970974780372761,0.031441266233988345,0.29632266662923157,1.448485182032346,1.0,1.0,120.0,0.3047906756401062
discovery,task-v2-6996479d6302,g-60667963f6db3f1b,S2,10,0.1,3,0.09348844249782248,1.5856240907689294,0.11250567372367162,0.03145067634413345,0.2953040301922445,1.4594143900236687,1.0,1.0,120.0,0.33501778542995453
discovery,task-v2-6996479d6302,g-60667963f6db3f1b,S2,10,0.25,3,0.6418733239183215,1.562999295883038,0.12847698051677858,0.04152424136016483,0.31255654093734336,1.5170652865192538,0.5139079220671143,0.0,120.0,0.3283846750855446
discovery,task-v2-6996479d6302,g-60667963f6db3f1b,S2,10,0.5,3,1.0508949919390393,1.6118656168788223,0.10248160621858662,0.031147876715522212,0.3039362658805894,1.4188858889025218,0.20496321243717325,0.0,120.0,0.33570301812142134
discovery,task-v2-6996479d6302,g-60667963f6db3f1b,S2,10,1.0,3,1.500621907926305,1.5006219079263066,0.0845423064077348,0.024365251224491166,0.3014413784630736,1.3353140570008388,0.08454230640773483,0.0,120.0,0.3127571977674961
discovery,task-v2-6e79cb6720c5,g-e0c69f84d376b633,S5,19,0.02,3,0.42304214772411536,1.7100838863121766,0.012813231080341925,0.005080562234478903,0.3961775016596252,3.350107321401198,0.6406615540170962,0.0,120.0,129.89900543913245
discovery,task-v2-6e79cb6720c5,g-e0c69f84d376b633,S5,19,0.05,3,0.7634691352594667,1.7056696811929406,0.01444344032408135,0.005420203825891293,0.38640420292244276,3.4021193142879635,0.288868806481627,0.0,120.0,129.2347997063771
discovery,task-v2-6e79cb6720c5,g-e0c69f84d376b633,S5,19,0.1,3,0.9225485432040779,1.687841613635806,0.012852533989852487,0.005364424902076198,0.3985918673021324,3.351437423973146,0.12852533989852485,0.0,120.0,131.67665620613843
discovery,task-v2-6e79cb6720c5,g-e0c69f84d376b633,S5,19,0.25,3,1.0217901680243044,1.5647410543420122,0.008705640498110916,0.00418886266185192,0.42000247176036143,3.1822493917740644,0.03482256199244367,0.0,120.0,130.36302428226918
discovery,task-v2-6e79cb6720c5,g-e0c69f84d376b633,S5,19,0.5,3,1.0712095961576669,1.3857897263078727,0.008943761965655193,0.004409547776134605,0.4930305382754644,3.193968895032905,0.017887523931310382,0.0,120.0,130.22070417180657
discovery,task-v2-6e79cb6720c5,g-e0c69f84d376b633,S5,19,1.0,3,1.3715131069679043,1.3715131069680613,0.007265544278428288,0.0035816163285029155,0.492959122021579,3.10371681673498,0.007265544278428289,0.0,120.0,129.47383690439165
discovery,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,0.02,3,0.37549503168132875,1.5688249778825765,0.013563949537964248,0.008102359852497281,0.6004851868228858,3.374834828296895,0.6781974768982124,0.0,120.0,129.59525901731104
discovery,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,0.05,3,0.7891174792585676,1.6578592480790997,0.012778570867819968,0.007645829397152259,0.5983321199404704,3.3489309487273298,0.2555714173563994,0.0,120.0,127.72861045319587
discovery,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,0.1,3,0.8179305575994209,1.6188849007574473,0.023468051602523247,0.013266434947184876,0.5905212670575644,3.6129256973860073,0.23468051602523243,0.0,120.0,131.6687186108902
discovery,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,0.25,3,0.9911226405860883,1.5595511836128948,0.01484417383047647,0.008999634318358788,0.6062738432691823,3.4140046943430495,0.05937669532190588,0.0,120.0,128.90062461420894
discovery,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,0.5,3,1.0576433000149696,1.3627226749855448,0.0032251333596372746,0.002179772013791815,0.675870350377378,2.7509963403655973,0.006450266719274549,0.0,120.0,129.5119957337156
discovery,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,1.0,3,1.2911838285037898,1.2911838285037058,0.0035508408665262618,0.002414598421981738,0.6626857986116425,2.792779872415807,0.0035508408665262626,0.0,120.0,129.77897602319717
discovery,task-v2-73f419868dc6,g-553bb3c5ba0f2136,S1,7,0.02,3,0.046511627906976744,1.8469675542812474,0.04616880117477907,0.02038952627472672,0.4416299699344378,0.29443731267757745,1.0,1.0,44.0,0.0775195648893714
discovery,task-v2-73f419868dc6,g-553bb3c5ba0f2136,S1,7,0.05,3,0.06329298892908788,1.8160606398314794,0.05335163043785955,0.020671799281853503,0.38728682304863526,0.35723641102881987,1.0,1.0,120.0,0.2591033196076751
discovery,task-v2-73f419868dc6,g-553bb3c5ba0f2136,S1,7,0.1,3,0.3458729943340858,1.7937254992612144,0.07537625266048584,0.02615567857443486,0.3470015774364216,0.507323257575799,0.7537625266048581,0.3333333333333333,120.0,0.2639350974932313
discovery,task-v2-73f419868dc6,g-553bb3c5ba0f2136,S1,7,0.25,3,0.5880369127596382,1.6705314573055916,0.13713197370330094,0.04736658323608193,0.34540874718659254,0.7672274416648589,0.5485278948132039,0.3333333333333333,120.0,0.2598972115665674
discovery,task-v2-73f419868dc6,g-553bb3c5ba0f2136,S1,7,0.5,3,0.930329725296313,1.579171467437091,0.13604074133622038,0.044460325591376415,0.3655750366222783,0.7637577048262949,0.27208148267244076,0.0,120.0,0.2612351505085826
discovery,task-v2-73f419868dc6,g-553bb3c5ba0f2136,S1,7,1.0,3,1.67363228606526,1.6736322860652588,0.01753588992711431,0.00690435628847281,0.37930944127460553,-0.12598347432801701,0.01753588992711431,0.0,120.0,0.2416406124830246
discovery,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,0.02,3,0.2124772854075657,1.497733605418348,0.017253692663122377,0.0023515855515288857,0.13465225908834513,2.8772707293304562,0.862684633156119,0.0,120.0,130.07153087109327
discovery,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,0.05,3,0.7586807933122636,1.5235604175042705,0.016948987162058594,0.0023347425490787372,0.1377511544940697,2.869532422303483,0.33897974324117186,0.0,120.0,120.64097955729812
discovery,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,0.1,3,0.9294932860837719,1.4823985049589714,0.01861128979447228,0.0026446603846486056,0.1420997907105876,2.9101651430981375,0.18611289794472283,0.0,120.0,131.17233838699758
discovery,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,0.25,3,1.0755591015096462,1.4971116793103052,0.01854215271794813,0.002860687192037551,0.15428020875205659,2.908548825284414,0.07416861087179252,0.0,120.0,129.84803192969412
discovery,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,0.5,3,1.140810553835688,1.4534940954175584,0.019862906141367098,0.0031434247687453804,0.15825603496150986,2.938431461992456,0.039725812282734196,0.0,120.0,129.99785543046892
discovery,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,1.0,3,1.4292786029941689,1.4292786029942637,0.0198556270917827,0.002806668986272045,0.1434062693458961,2.9382722793214926,0.019855627091782704,0.0,120.0,129.97470403648913
discovery,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,0.02,3,0.4681049403269778,1.5707489897594717,0.011493281591618044,0.009155565054879666,0.7955035107989489,3.478983969234557,0.5746640795809024,0.0,120.0,129.25204949080944
discovery,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,0.05,3,0.8021795551867739,1.5790778730499484,0.01186045367528421,0.009383016191369189,0.7911178145674386,3.4926412235350637,0.2372090735056842,0.0,120.0,128.72479508072138
discovery,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,0.1,3,0.9214513603954827,1.6230234669945063,0.012308039776900415,0.00985930975959966,0.7960090836736875,3.5087288130744048,0.12308039776900419,0.0,120.0,130.38844891730696
