run_id,phase,evidence_identity,matrix_role,split,task_id,base_graph_id,base_instance_id,size_m,n_nodes,n_edges,state_space_size,n_candidate_routes,n_feasible_routes,n_feasible_states,route_feasible_fraction,feasible_state_fraction,dilution_score,objective_id,objective_name,objective_role,depth,p2_initialization_seed_set,optimizer_seed,selected_p2_seed,selected_p2_run_id,p3_initial_parameters,initial_parameters,terminal_parameters,best_evaluated_parameters,optimizer,eval_budget,nfev,tracked_optimizer_evaluations,total_objective_evaluations,optimizer_status,optimizer_message,objective_start,objective_final,objective_improvement,expected_mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_fully_feasible,cvar_tail_feasible_mass,cvar_fractional_cutoff_mass,strict_energy_class_separation,penalty_bound_pass,state_norm,runtime_s,peak_memory_mb,execution_status,failure_reason,resource_censored,config_sha256,manifest_sha256,raw_statevector_persisted,failure_lineage
phase3-d1c6c24a7bc6784b51a05d62,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3da056542192ad36,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,4,4,0.3636363636363636,1.52587890625e-05,4.816479930623699,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,1103.0,phase3-d1c6c24a7bc6784b51a05d62,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[6.2282290756805745, 4.098836781933465, 0.5330122687531633, -1.1122303040568766]","[6.2282290756805745, 4.098836781933465, 0.5330122687531633, -1.1122303040568766]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.1152373266706577,1.2141933983762434,1.9010439282944143,1.2141933983762434,0.040318713612009165,1.0306920606184364,0.14318262414579722,1.1738746847642345,0.007802559352494874,0.004339753617916353,0.5561961687005577,511.3485297251041,2.7087170115641417,0.1,0.95102782664481,1.0263157894736843,False,0.007802559352494871,0.09219744064750514,True,True,1.0000000000000004,55.33923836238682,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-c79d0601df8003dce1527584,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3da056542192ad36,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,4,4,0.3636363636363636,1.52587890625e-05,4.816479930623699,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,1103.0,phase3-d1c6c24a7bc6784b51a05d62,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.590060694371698, 4.383334668615408, 3.6625842955389083, -1.07668595813736]","[5.590060694371698, 4.383334668615408, 3.6625842955389083, -1.07668595813736]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.8118729670569564,1.221012101070209,1.5908608659867474,1.221012101070209,0.04158624542760789,1.0308011927795941,0.14862466286300804,1.1794258556426025,0.008047042763961405,0.004551260935253917,0.5655818005139343,527.3709945789747,2.7221162399043153,0.1,0.9486497962267328,1.0263157894736843,False,0.008047042763961395,0.09195295723603861,True,True,1.0000000000000013,54.69044417794794,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-71110a29108651ed22c7a604,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3da056542192ad36,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,4,4,0.3636363636363636,1.52587890625e-05,4.816479930623699,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,1103.0,phase3-d1c6c24a7bc6784b51a05d62,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.097307810366153, 3.538706357620077, 2.3430504481932557, 0.11105532425723952]","[5.097307810366153, 3.538706357620077, 2.3430504481932557, 0.11105532425723952]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.0060723200483066,1.8641376545458843,1.1419346655024223,1.8641376545458843,0.13870448112081624,1.08821411324283,0.6372190601822371,1.725433173425067,0.0050564417100034155,0.0032276903466611434,0.6383323553944347,331.37896390678384,2.520324935739405,0.1,1.0115764413512498,1.0878074583443533,False,0.0050564417100034224,0.001011217501961592,True,True,0.9999999999999987,54.89165364112705,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-b5494849147f068310eabb5d,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3da056542192ad36,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,4,4,0.3636363636363636,1.52587890625e-05,4.816479930623699,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,1103.0,phase3-d1c6c24a7bc6784b51a05d62,"[6.2282290756805745, 4.098836781933465, 0.0, 0.5330122687531633, -1.1122303040568766, 0.0]","[6.2282290756805745, 4.098836781933465, 0.0, 0.5330122687531633, -1.1122303040568766, 0.0]","[6.762868006791633, 4.905340006974874, 0.5642430498303495, 0.7151687576745992, -1.0998398752913627, -0.1408393924306757]","[6.762868006791633, 4.905340006974874, 0.5642430498303495, 0.7151687576745992, -1.0998398752913627, -0.1408393924306757]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.2141933983762434,1.1392499326746537,0.07494346570158972,1.1392499326746537,0.03446209548298932,1.0265208911292267,0.07826694606243821,1.104787837191665,0.009469462004084783,0.005564063469917524,0.5875796816669615,620.5906618997003,2.7928052364174296,0.1,0.9348689852808014,1.0263157894736843,False,0.009469462004084788,0.09053053799591522,True,True,0.9999999999999993,146.58383187558502,228.796875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-5b93b23b3fdfe47351c86b99,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3da056542192ad36,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,4,4,0.3636363636363636,1.52587890625e-05,4.816479930623699,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,1103.0,phase3-d1c6c24a7bc6784b51a05d62,"[6.2282290756805745, 4.098836781933465, 0.0, 0.5330122687531633, -1.1122303040568766, 0.0]","[6.2282290756805745, 4.098836781933465, 0.0, 0.5330122687531633, -1.1122303040568766, 0.0]","[6.686287733344576, 4.165098721503932, 1.3398587874812544, 0.9268520628057139, -1.398953253062461, -0.18613632698778657]","[6.686287733344576, 4.165098721503932, 1.3398587874812544, 0.9268520628057139, -1.398953253062461, -0.18613632698778657]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9921974406475051,0.9521131092384817,0.040084331409023455,1.3749353546791088,0.07809003787682062,0.9861380068672874,0.31070730993500056,1.2968453168022875,0.047886890761518267,0.027337517784554746,0.5708768589862818,3138.315272946861,3.4966965703609802,0.1,0.5646584470097722,1.0313409151018251,False,0.04788689076151839,0.011670459840363703,True,True,0.9999999999999972,112.42237425595522,228.796875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-085d804bd02dcdfbc49111ff,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3da056542192ad36,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,4,4,0.3636363636363636,1.52587890625e-05,4.816479930623699,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,1103.0,phase3-d1c6c24a7bc6784b51a05d62,"[6.2282290756805745, 4.098836781933465, 0.0, 0.5330122687531633, -1.1122303040568766, 0.0]","[6.2282290756805745, 4.098836781933465, 0.0, 0.5330122687531633, -1.1122303040568766, 0.0]","[6.39443323632725, 4.057667529085661, 0.5066846706459696, -0.18079850952276919, -0.3502227337737999, -0.1388865905012305]","[6.39443323632725, 4.057667529085661, 0.5066846706459696, -0.18079850952276919, -0.3502227337737999, -0.1388865905012305]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.95102782664481,0.691942437599027,0.25908538904578304,1.3496195764327525,0.06367782229170828,0.9921295486678895,0.29381220547315556,1.2859417541410438,0.0346407935161279,0.01974306585862988,0.5699368823476285,2270.219043872958,3.3560677624600164,0.1,0.691942437599027,1.0263157894736843,False,0.03464079351612796,0.06535920648387204,True,True,0.9999999999999982,118.97376767639071,228.796875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-233a0af6b15e82b240441fb4,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-0bf148a8545bb3da,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,3,3,0.2727272727272727,1.1444091796875e-05,4.941418667231999,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,1103.0,phase3-233a0af6b15e82b240441fb4,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[4.878916914611404, 4.855002461384, 0.5138506077516501, -1.0628376124471097]","[4.878916914611404, 4.855002461384, 0.5138506077516501, -1.0628376124471097]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.1665033477810973,1.2868784679887069,1.8796248797923905,1.2868784679887069,0.038057886408073054,1.0330456522851716,0.21577492929546255,1.248820581580633,0.004842682709212191,0.0032752497145362236,0.6763296113341777,423.1600720412402,2.626504682396145,0.1,0.9794419084796261,1.0263157894736843,False,0.004842682709212195,0.09515731729078782,True,True,0.9999999999999991,55.403650362975895,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-3a301aa8c033320c3b32d454,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-0bf148a8545bb3da,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,3,3,0.2727272727272727,1.1444091796875e-05,4.941418667231999,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,1103.0,phase3-233a0af6b15e82b240441fb4,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.763989912801381, 4.045108538993811, 3.6161639808087904, -1.0890220231117598]","[5.763989912801381, 4.045108538993811, 3.6161639808087904, -1.0890220231117598]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.843032842032194,1.3015330791322088,1.5414997628999854,1.3015330791322088,0.03931013932167708,1.032474631831916,0.22974830797861603,1.262222939810532,0.0057328094481712746,0.0038563226430974214,0.6726758804668732,500.94053332713685,2.6997861738099074,0.1,0.9708313487913409,1.0263157894736843,False,0.005732809448171261,0.09426719055182875,True,True,1.0000000000000024,55.121538965031505,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-584046c6b4b1fa73389abf7b,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-0bf148a8545bb3da,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,3,3,0.2727272727272727,1.1444091796875e-05,4.941418667231999,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,1103.0,phase3-233a0af6b15e82b240441fb4,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.064850996366729, 3.5875434029166207, 2.317849196554239, 0.12097786856106932]","[5.064850996366729, 3.5875434029166207, 2.317849196554239, 0.12097786856106932]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.045201403169367,1.9491170709194041,1.0960843322499627,1.9491170709194041,0.13688576396515506,1.0894765014327301,0.7227548055215182,1.8122313069542482,0.0014413450685075877,0.0010747263671497947,0.7456412698331836,125.9466538796177,2.10018663375615,0.1,1.0374410934831388,1.0765670457550913,False,0.00144134506850759,0.001914397423625605,True,True,0.9999999999999986,55.42557526752353,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-afa3cac07ec52bd345bae3bc,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-0bf148a8545bb3da,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,3,3,0.2727272727272727,1.1444091796875e-05,4.941418667231999,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,1103.0,phase3-233a0af6b15e82b240441fb4,"[4.878916914611404, 4.855002461384, 0.0, 0.5138506077516501, -1.0628376124471097, 0.0]","[4.878916914611404, 4.855002461384, 0.0, 0.5138506077516501, -1.0628376124471097, 0.0]","[5.599828510675163, 5.708455773519819, 0.6958273412585517, 0.7319503916851385, -1.0444836208818489, -0.1344238697962074]","[5.599828510675163, 5.708455773519819, 0.6958273412585517, 0.7319503916851385, -1.0444836208818489, -0.1344238697962074]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.2868784679887069,1.1465584286972352,0.14032003929147163,1.1465584286972352,0.02847116002652108,1.028718146491857,0.08936912217885828,1.1180872686707142,0.0056651519436671655,0.0036454652977259685,0.6434894128128514,495.0285303735618,2.6946302296946585,0.1,0.9715277095563626,1.0263157894736843,False,0.005665151943667188,0.09433484805633281,True,True,0.9999999999999961,146.73385306447744,228.73828125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-bc0baebcc133c307dc92767c,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-0bf148a8545bb3da,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,3,3,0.2727272727272727,1.1444091796875e-05,4.941418667231999,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,1103.0,phase3-233a0af6b15e82b240441fb4,"[4.878916914611404, 4.855002461384, 0.0, 0.5138506077516501, -1.0628376124471097, 0.0]","[4.878916914611404, 4.855002461384, 0.0, 0.5138506077516501, -1.0628376124471097, 0.0]","[4.8024516749849475, 4.817354602993312, -1.1452294282399444, -0.1775339584417338, -0.5291164026515689, 0.16926986190108925]","[4.8024516749849475, 4.817354602993312, -1.1452294282399444, -0.1775339584417338, -0.5291164026515689, 0.16926986190108925]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9951573172907878,0.9404824092008058,0.05467490808998199,1.5239199388138802,0.08182867989992958,0.9525824248336594,0.48950883408029144,1.4420912589139512,0.0595175907991942,0.04189859477081946,0.7039699391089386,5200.726440821321,3.716064010405036,0.1,0.4518088802266897,1.0464162919862472,False,0.05951759079919408,0.004708568854258577,True,True,1.000000000000002,116.88692241720855,228.73828125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-eb24c01661c1b3c70c457274,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-0bf148a8545bb3da,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,3,3,0.2727272727272727,1.1444091796875e-05,4.941418667231999,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,1103.0,phase3-233a0af6b15e82b240441fb4,"[4.878916914611404, 4.855002461384, 0.0, 0.5138506077516501, -1.0628376124471097, 0.0]","[4.878916914611404, 4.855002461384, 0.0, 0.5138506077516501, -1.0628376124471097, 0.0]","[5.068583133168038, 4.965703954526159, 0.20381243042921354, -0.09056653679054982, -1.047603478057767, 0.4975380952531786]","[5.068583133168038, 4.965703954526159, 0.20381243042921354, -0.09056653679054982, -1.047603478057767, 0.4975380952531786]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9794419084796261,0.8134191688151223,0.16602273966450376,1.5738853889009732,0.06740562783795175,1.0051136583052862,0.501366102757735,1.5064797610630207,0.0219742290077438,0.015661809196414484,0.7127353224040399,1920.1374296686636,3.2833323135008357,0.1,0.8134191688151223,1.0263157894736843,False,0.02197422900774382,0.07802577099225619,True,True,0.9999999999999991,115.73439388629049,228.73828125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-70576e19d3901b9612978560,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c2b256f487cef0e9,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,2,2,0.1818181818181818,7.62939453125e-06,5.11750992628768,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-bc930d906f7415f3f6019bc5,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[4.766335720047162, 4.401187342416608, 0.44753661575172793, -1.02193239244881]","[4.766335720047162, 4.401187342416608, 0.44753661575172793, -1.02193239244881]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.1906577307272217,1.3707914016901839,1.8198663290370378,1.3707914016901839,0.04184729821794415,1.031240888162013,0.29770321531022703,1.3289441034722398,0.004680604724910434,0.002469498437904777,0.5276024323869887,613.4962225034604,2.7878118929783398,0.1,0.9811856211583804,1.0263157894736843,False,0.004680604724910439,0.09531939527508956,True,True,0.9999999999999991,54.818599491380155,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-bc930d906f7415f3f6019bc5,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c2b256f487cef0e9,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,2,2,0.1818181818181818,7.62939453125e-06,5.11750992628768,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-bc930d906f7415f3f6019bc5,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.523606871741329, 4.101010965391053, 3.6118102754954142, -1.0716088695620414]","[5.523606871741329, 4.101010965391053, 3.6118102754954142, -1.0716088695620414]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.8583601294125853,1.3445330010278773,1.513827128384708,1.3445330010278773,0.039080338812222545,1.0317128482796156,0.273739813936038,1.3054526622156535,0.0041021054680071434,0.002104928543965543,0.5131336969227525,537.6711679026323,2.730516748479142,0.1,0.9867783961335722,1.0263157894736843,False,0.004102105468007142,0.09589789453199286,True,True,1.0000000000000004,54.540782869793475,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-f558e04a6c7322fbafcb5862,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c2b256f487cef0e9,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,2,2,0.1818181818181818,7.62939453125e-06,5.11750992628768,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-bc930d906f7415f3f6019bc5,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[6.309323982756112, 3.0274395031423196, 3.5178369920781356, -1.0795607302951178]","[6.309323982756112, 3.0274395031423196, 3.5178369920781356, -1.0795607302951178]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.064871330488266,1.390002307335096,1.6748690231531702,1.390002307335096,0.04264237923914408,1.0349553940670966,0.31240453402885476,1.3473599280959512,0.004132729569703975,0.00207431487381872,0.5019236896178769,541.6851301602394,2.7337469138999366,0.1,0.9864948715131358,1.0263157894736843,False,0.0041327295697039705,0.09586727043029604,True,True,1.000000000000001,53.582480010576546,243.765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-1bd1ca930912b01d128a29f0,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c2b256f487cef0e9,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,2,2,0.1818181818181818,7.62939453125e-06,5.11750992628768,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-bc930d906f7415f3f6019bc5,"[5.523606871741329, 4.101010965391053, 0.0, 3.6118102754954142, -1.0716088695620414, 0.0]","[5.523606871741329, 4.101010965391053, 0.0, 3.6118102754954142, -1.0716088695620414, 0.0]","[6.096706673566267, 5.060681441977299, 0.6864759257257731, 3.843513415567678, -1.0705664746943828, -0.1425755617838101]","[6.096706673566267, 5.060681441977299, 0.6864759257257731, 3.843513415567678, -1.0705664746943828, -0.1425755617838101]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.3445330010278773,1.1916230844231983,0.152909916604679,1.1916230844231983,0.029189447133346192,1.0269360114734,0.13549762581645117,1.1624336372898525,0.005599883958709108,0.0025932418706892052,0.46308850144226965,733.9879902359202,2.8656889538984416,0.1,0.9724127459633588,1.0263157894736843,False,0.005599883958709107,0.0944001160412909,True,True,1.0000000000000002,144.54478908516467,228.73046875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-b15b123310853845f0af5d89,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-c2b256f487cef0e9,g-6561c85f253791c6,phase3-m18-b00-g-6561c85f253791c6,18,9,18,262144,11,2,2,0.1818181818181818,7.62939453125e-06,5.11750992628768,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-bc930d906f7415f3f6019bc5,"[5.523606871741329, 4.101010965391053, 0.0, 3.6118102754954142, -1.0716088695620414, 0.0]","[5.523606871741329, 4.101010965391053, 0.0, 3.6118102754954142, -1.0716088695620414, 0.0]","[5.798848169903398, 4.275780819269317, 0.6584285342340737, 2.7422873597669453, -0.24894829515187777, -0.13447649578100523]","[5.798848169903398, 4.275780819269317, 0.6584285342340737, 2.7422873597669453, -0.24894829515187777, -0.13447649578100523]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9958978945319928,0.9755375512987619,0.020360343233230993,1.5807764719368276,0.06955691151083558,0.990365546096042,0.5208540143299503,1.511219560425993,0.024462448701238176,0.014099204511304746,0.576361127354806,3206.3420761686903,3.506009854221288,0.1,0.7901503339490197,1.0263157894736843,False,0.024462448701238156,0.07553755129876186,True,True,1.0000000000000009,112.97932578716427,228.73046875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
