task_id,graph_id,optimizer,objective,depth,seed_count,objective_value,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,median_nfev,median_nit,median_wall_time_s
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,O3,2,3,0.7771097582761836,1.7630278185766255,0.02825877099391168,0.02825877099391168,1.0,2.364543213594086,118.0,22.0,0.34765253961086273
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,O3,3,3,0.770874311906549,2.054563642194993,0.03174581555866416,0.03174581555866416,1.0,2.41507643232919,120.0,16.0,0.5582226980477571
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,O0,2,3,1.4370761685864417,1.4370761685864417,0.0038533090904339113,0.0007548919191338051,0.19590743992166967,2.5272525142636555,120.0,97.0,82.19544628541917
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,O0,3,3,1.3667146211809817,1.3667146211809817,0.0014767160405480958,0.0003283801828167554,0.22237192107351547,2.1107156595790504,120.0,92.0,129.75470523908734
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,O3,2,3,0.9269301515743773,1.7543533644581633,0.01330276768249154,0.0029582452027211706,0.222378175228503,3.0653606739273744,120.0,92.0,92.54930290393531
task-v2-89b7591232ff,g-e0c69f84d376b633,COBYLA,O3,3,3,0.8738210904260416,1.7495433717633935,0.018169482492763504,0.0042224448993619336,0.23848329885932895,3.200761225044281,120.0,91.0,131.70543962158263
task-v2-89b7591232ff,g-e0c69f84d376b633,Nelder-Mead,O0,2,3,1.5009226388798176,1.5009226388798176,0.019046264061788738,0.0036392170382011277,0.19020950942176576,3.221228468426499,120.0,71.0,89.04975356068462
task-v2-89b7591232ff,g-e0c69f84d376b633,Nelder-Mead,O0,3,3,1.4523221031712241,1.4523221031712241,0.0035231011622773476,0.0007835653046042711,0.22240783574257947,2.488343780917942,120.0,71.0,131.68179256934673
task-v2-89b7591232ff,g-e0c69f84d376b633,Nelder-Mead,O3,2,3,0.6838240615269531,1.765855414160598,0.03855088853264052,0.007657271496189228,0.19862762669415307,3.52745305948605,120.0,70.0,91.21828022506088
task-v2-89b7591232ff,g-e0c69f84d376b633,Nelder-Mead,O3,3,3,0.8802405368519872,1.6526051776466806,0.017678450739280267,0.003993084265603598,0.20500046211177636,3.188862869941695,120.0,74.0,139.1964473752305
task-v2-89b7591232ff,g-e0c69f84d376b633,SLSQP,O0,2,3,1.2866093119530624,1.2866093119530624,0.0007539595676226497,0.00020002650605464815,0.2653028512801035,1.8187667239383836,108.0,21.0,83.24121205508709
task-v2-89b7591232ff,g-e0c69f84d376b633,SLSQP,O0,3,3,1.239234528509395,1.239234528509395,0.0011625621944786355,0.0003845344993498746,0.43683336550762847,2.006834863199459,120.0,16.0,133.49241955578327
task-v2-89b7591232ff,g-e0c69f84d376b633,SLSQP,O3,2,3,0.8027609743890349,1.752970706316163,0.02480872813658203,0.005361406078364474,0.21610967111444715,3.336023167198571,120.0,21.0,92.91387159470469
task-v2-89b7591232ff,g-e0c69f84d376b633,SLSQP,O3,3,3,0.79474154622972,1.7829483484550428,0.025698753936756594,0.0053381343875357826,0.23755636675523387,3.351330733306089,120.0,15.0,111.12254529073834
task-v2-8c0a098a6f8b,g-a712031e7959d564,COBYLA,O0,2,3,1.6778686850078992,1.6778686850078992,0.015058388401594078,0.0015327275175789582,0.10178562783097718,1.2460703983409689,120.0,92.0,0.5385198537260294
task-v2-8c0a098a6f8b,g-a712031e7959d564,COBYLA,O0,3,3,1.3319466578987553,1.3319466578987553,0.041782783165693296,0.012844985161600896,0.6808096035429315,1.689289268731523,120.0,90.0,0.8251515822485089
task-v2-8c0a098a6f8b,g-a712031e7959d564,COBYLA,O3,2,3,0.8139936201707471,1.9092517088135232,0.028063719958206283,0.0023694203947811684,0.29085429062506285,1.516437141594333,120.0,95.0,0.6836190326139331
task-v2-8c0a098a6f8b,g-a712031e7959d564,COBYLA,O3,3,3,0.39293199506951987,1.6466589663099567,0.06586932384892867,0.02997948244559402,0.4551357247017136,1.8869751090328037,120.0,91.0,0.7510927403345704
task-v2-8c0a098a6f8b,g-a712031e7959d564,Nelder-Mead,O0,2,3,1.675954906777759,1.675954906777759,0.01516207327573019,0.0015160359314693105,0.09965719587882467,1.2490504947977477,120.0,72.0,0.33131624292582273
task-v2-8c0a098a6f8b,g-a712031e7959d564,Nelder-Mead,O0,3,3,1.3423906829163297,1.3423906829163297,0.008011416703329227,0.0052287354453163775,0.45417641827914096,0.9720012251991994,120.0,74.0,0.48171526845544577
task-v2-8c0a098a6f8b,g-a712031e7959d564,Nelder-Mead,O3,2,3,0.049997388019046,1.3659853824859582,0.11215114259668323,0.02155780526989715,0.19222100435858336,2.1180956061544682,120.0,71.0,0.35259971395134926
task-v2-8c0a098a6f8b,g-a712031e7959d564,Nelder-Mead,O3,3,3,0.10527035889600227,1.6204643484033752,0.09384054881247186,0.024648965486071928,0.4280209122878895,2.0406824426389862,120.0,74.0,0.5235436884686351
task-v2-8c0a098a6f8b,g-a712031e7959d564,SLSQP,O0,2,3,1.273407466468003,1.273407466468003,0.052088648272733636,0.012555943203708498,0.2411207428464702,1.7850349910308092,114.0,22.0,0.3727410910651088
task-v2-8c0a098a6f8b,g-a712031e7959d564,SLSQP,O0,3,3,1.325179730343855,1.325179730343855,0.024103080671470017,0.011654605145207164,0.19544676720981546,1.4503644579398807,120.0,15.0,0.5233424426987767
task-v2-8c0a098a6f8b,g-a712031e7959d564,SLSQP,O3,2,3,0.3051249684061071,1.4275715343233182,0.0758062585606281,0.017640490371638177,0.2327049336900029,1.9479969660588,120.0,20.0,0.37400759384036064
task-v2-8c0a098a6f8b,g-a712031e7959d564,SLSQP,O3,3,3,0.2826273307677635,1.5876215942069563,0.07730702441416543,0.018616823787942674,0.24081671657939796,1.9565108609990693,120.0,16.0,0.5253107519820333
task-v2-8f4071cbe937,g-8a16a856f5377a40,COBYLA,O0,2,3,1.6202989612526353,1.6202989612526353,0.006304542453679463,0.0030173716739707256,0.42154210656336527,1.4120135215013567,120.0,94.0,0.5045917676761746
task-v2-8f4071cbe937,g-8a16a856f5377a40,COBYLA,O0,3,3,1.3730976756675284,1.3730976756675284,0.00028382016036751327,0.00010248247043807951,0.45727953434242596,0.06540318907300098,120.0,92.0,0.5888470988720655
task-v2-8f4071cbe937,g-8a16a856f5377a40,COBYLA,O3,2,3,0.9104234804749931,1.7742444058685916,0.016400984599276622,0.008449790970229482,0.5139110811387424,1.8272298687714017,120.0,93.0,0.5607880931347609
task-v2-8f4071cbe937,g-8a16a856f5377a40,COBYLA,O3,3,3,0.8459284827116411,1.876338977979017,0.023121866929671088,0.013258290499881585,0.5734091689139474,1.9763828453858272,120.0,92.0,0.682323757559061
task-v2-8f4071cbe937,g-8a16a856f5377a40,Nelder-Mead,O0,2,3,1.472424944926794,1.472424944926794,0.008411493432075142,0.0040747225459394016,0.4759078709907979,1.5372330581210385,120.0,70.0,0.3091217800974846
task-v2-8f4071cbe937,g-8a16a856f5377a40,Nelder-Mead,O0,3,3,1.3761003797755431,1.3761003797755431,0.0006406653837868439,0.00029865882972277046,0.4546995599320327,0.4189912069424713,120.0,75.0,0.42418004758656025
task-v2-8f4071cbe937,g-8a16a856f5377a40,Nelder-Mead,O3,2,3,0.853882742590283,1.9953848504550056,0.02323109609443407,0.014525325691479402,0.5197683973826012,1.9784296492244955,120.0,73.0,0.28879878018051386
task-v2-8f4071cbe937,g-8a16a856f5377a40,Nelder-Mead,O3,3,3,0.8872475757863977,1.8241128410916811,0.019106811762593705,0.011700665003589608,0.5573871512367624,1.8935481729909271,120.0,73.0,0.41757451370358467
task-v2-8f4071cbe937,g-8a16a856f5377a40,SLSQP,O0,2,3,1.4722387179952567,1.4722387179952567,0.017864574508873486,0.00845303622299572,0.47355398157672474,1.8643526247811317,117.0,22.0,0.2698913970962167
task-v2-8f4071cbe937,g-8a16a856f5377a40,SLSQP,O0,3,3,1.2945586057791598,1.2945586057791598,5.932399321023055e-05,3.0745688222026716e-05,0.5897022285912793,-0.6144096755086564,120.0,16.0,0.4235008042305708
task-v2-8f4071cbe937,g-8a16a856f5377a40,SLSQP,O3,2,3,0.8503581799859592,1.6909615269517633,0.023180088409959915,0.013683211060886902,0.5203016452173655,1.9774750360183244,120.0,21.0,0.28485118225216866
task-v2-8f4071cbe937,g-8a16a856f5377a40,SLSQP,O3,3,3,0.8403459770694105,1.8733330038249032,0.02357422885517387,0.013337021958010287,0.5657458422052771,1.9847974432511486,120.0,16.0,0.425011464394629
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,COBYLA,O0,2,3,1.8349028692927716,1.8349028692927716,0.003921224088203267,0.0014381571972070643,0.36676230811028154,1.6317503420988646,120.0,95.0,3.963643620721996
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,COBYLA,O0,3,3,1.4713678782982342,1.4713678782982342,0.0032872178479081853,0.0016066476893287838,0.5325232797090312,1.5551571664967287,120.0,93.0,5.852086519822478
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,COBYLA,O3,2,3,0.9202311314951952,1.596636599279873,0.014074405169070768,0.006376740710506655,0.45307354974545366,2.1867587294295756,120.0,96.0,4.070009461604059
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,COBYLA,O3,3,3,0.8940301027817691,1.683681512037332,0.01689545993623862,0.008286384512040442,0.4823290889720656,2.2660986990826437,120.0,91.0,5.953985416330397
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,Nelder-Mead,O0,2,3,1.8965505996111998,1.8965505996111998,0.004846083288780882,0.001727154103358602,0.35640206749172443,1.7237195542485384,120.0,73.0,3.960421562194824
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,Nelder-Mead,O0,3,3,1.3305520526887031,1.3305520526887031,0.0020804020458330278,0.0006674031370558469,0.4229692586548997,1.3564759524210839,120.0,77.0,5.846427643671632
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,2,3,0.9707438464737059,1.8258089889025813,0.012049624753940322,0.003799896794650007,0.3436217265605939,2.119302202683674,120.0,70.0,4.023723283782601
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,3,3,0.8938017681801949,1.5467562106554027,0.017449825573026653,0.00783781751782279,0.4546795717515013,2.280119770386221,120.0,76.0,5.585170675069094
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,SLSQP,O0,2,3,1.352049387001206,1.352049387001206,0.019454317561109376,0.008641284290363097,0.44418336768788363,2.327344681011134,120.0,22.0,3.8216252885758877
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,SLSQP,O0,3,3,1.4146844999523154,1.4146844999523154,0.004028084478378206,0.002803757305347248,0.48044175394356786,1.6434272503909433,120.0,16.0,5.700974193401635
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,SLSQP,O3,2,3,0.730698867650671,1.5151875747542674,0.03466268355261231,0.016022971714730775,0.4622551769082192,2.57819086259303,120.0,22.0,3.733983743004501
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,SLSQP,O3,3,3,0.9178514886231572,1.638182701471616,0.01419643742250629,0.006484187378753895,0.43815354613623314,2.1905080526607517,120.0,16.0,5.48492337577045
task-v2-a0f813383468,g-60667963f6db3f1b,COBYLA,O0,2,3,1.4862253852340472,1.4862253852340472,0.05656171057357136,0.01738103812016962,0.2975056713016957,1.285701237104843,120.0,94.0,0.36367537546902895
task-v2-a0f813383468,g-60667963f6db3f1b,COBYLA,O0,3,3,1.7168371425878228,1.7168371425878228,0.011049062059928626,0.007483641160870088,0.6773100848089934,0.576504114829403,120.0,93.0,0.30086615588515997
task-v2-a0f813383468,g-60667963f6db3f1b,COBYLA,O3,2,3,0.07794110936963103,1.9289998730850555,0.11440844227145505,0.046404296157514194,0.400748214812314,1.5916367744246214,120.0,91.0,0.24985932372510433
task-v2-a0f813383468,g-60667963f6db3f1b,COBYLA,O3,3,3,0.3923229049817407,2.0124064272188757,0.07177808018636944,0.030698591027637365,0.42768754678210225,1.3891705402080352,120.0,92.0,0.3635691571980715
task-v2-a0f813383468,g-60667963f6db3f1b,Nelder-Mead,O0,2,3,1.8731123932932001,1.8731123932932001,0.014764191457758633,0.0042487524934735794,0.28777413958831083,0.7023883702853407,120.0,71.0,0.09391960594803095
task-v2-a0f813383468,g-60667963f6db3f1b,Nelder-Mead,O0,3,3,1.6906600871723287,1.6906600871723287,0.0031220339288443822,0.0014982822216546528,0.47990581005929056,0.027616320387043067,120.0,74.0,0.12131733633577824
task-v2-a0f813383468,g-60667963f6db3f1b,Nelder-Mead,O3,2,3,0.7354072996572876,1.8443247459136578,0.03986603740491851,0.01662457540571991,0.35514975801143533,1.1337817718262477,120.0,70.0,0.09137733466923237
task-v2-a0f813383468,g-60667963f6db3f1b,Nelder-Mead,O3,3,3,0.46178266612034286,1.9494577410210816,0.06520603569052753,0.030825163931994075,0.4727348259337907,1.3474664992743117,120.0,75.0,0.12725721299648285
task-v2-a0f813383468,g-60667963f6db3f1b,SLSQP,O0,2,3,1.8728389465355644,1.8728389465355644,0.01595968559271161,0.004840494056679031,0.30329507611914136,0.736203033377505,80.0,15.0,0.06446567829698324
task-v2-a0f813383468,g-60667963f6db3f1b,SLSQP,O0,3,3,1.6834351884757646,1.6834351884757646,0.014937835177402135,0.012409674728617788,0.783568728428258,0.7074663650868783,120.0,16.0,0.1164344884455204
task-v2-a0f813383468,g-60667963f6db3f1b,SLSQP,O3,2,3,1.0658402959183972,2.3845666761065063,0.010582057781084127,0.007775307883458702,0.7347536963885493,0.5577488304956512,120.0,22.0,0.08371444884687662
task-v2-a0f813383468,g-60667963f6db3f1b,SLSQP,O3,3,3,0.061186373142968604,1.7900365307428874,0.11207570923889458,0.07459906365682334,0.5624152723875417,1.582690197774407,120.0,15.0,0.117742033675313
task-v2-a2561503b5d0,g-bd62d2d752385cc7,COBYLA,O0,2,3,1.7453118761547812,1.7453118761547812,0.004029410375384715,0.001372400200078877,0.3136576817376396,2.120691435331263,120.0,95.0,4.152994838543236
task-v2-a2561503b5d0,g-bd62d2d752385cc7,COBYLA,O0,3,3,1.3944291463627754,1.3944291463627754,0.0017515801087237056,0.001562017407422956,0.8917761737778154,1.758879939577212,120.0,91.0,5.888374704867601
task-v2-a2561503b5d0,g-bd62d2d752385cc7,COBYLA,O3,2,3,1.0675940440569918,2.239368746190275,0.003449205714821006,0.000562776566339106,0.163161206628208,2.0531690319502918,120.0,94.0,4.005571028217673
task-v2-a2561503b5d0,g-bd62d2d752385cc7,COBYLA,O3,3,3,0.9627473256760961,1.6857355298546635,0.010464160149121339,0.006256690071336198,0.6152402605771526,2.5351543126665392,120.0,89.0,6.229100487194955
task-v2-a2561503b5d0,g-bd62d2d752385cc7,Nelder-Mead,O0,2,3,1.4373569032986833,1.4373569032986833,0.008369908159855192,0.0034721946088168702,0.47404976371450186,2.4381706276140376,120.0,74.0,3.885351446457207
task-v2-a2561503b5d0,g-bd62d2d752385cc7,Nelder-Mead,O0,3,3,1.4870847511798857,1.4870847511798857,0.0019578914454247737,0.000928600554039937,0.6039968513140909,1.8072385437956107,120.0,74.0,5.70516515802592
task-v2-a2561503b5d0,g-bd62d2d752385cc7,Nelder-Mead,O3,2,3,0.9825324768929183,1.8686142843244808,0.007326209830345104,0.004718522657962751,0.6440605397921675,2.3803292881165268,120.0,71.0,4.055136268958449
task-v2-a2561503b5d0,g-bd62d2d752385cc7,Nelder-Mead,O3,3,3,0.9685524028743843,1.6402826354365723,0.008424917129331749,0.004974257064079784,0.6315822529386123,2.4410155726394813,120.0,72.0,5.819312850944698
task-v2-a2561503b5d0,g-bd62d2d752385cc7,SLSQP,O0,2,3,1.5505667806297814,1.5505667806297814,0.004432711898113091,0.0027758591075040502,0.6183072362779386,2.1621194404242425,120.0,22.0,3.790689256042242
task-v2-a2561503b5d0,g-bd62d2d752385cc7,SLSQP,O0,3,3,1.2857291654796457,1.2857291654796457,0.0031202388502694052,0.0030839511204523787,0.9669695806593229,2.0096377749344594,120.0,16.0,5.4909284459427
task-v2-a2561503b5d0,g-bd62d2d752385cc7,SLSQP,O3,2,3,0.8882045120817911,1.6344466923429375,0.019517718660407746,0.01127658014483894,0.5751766754993431,2.8058789885005573,120.0,22.0,3.8048323318362236
task-v2-a2561503b5d0,g-bd62d2d752385cc7,SLSQP,O3,3,3,0.9580664739625195,1.6126190596501329,0.011526096554471215,0.006956119904855644,0.5791247032904666,2.577132188318747,120.0,16.0,5.52864143718034
task-v2-ac528a9510be,g-a712031e7959d564,COBYLA,O0,2,3,1.4959015131892535,1.4959015131892535,0.03358705546379867,0.006172099342008214,0.19059450492260735,1.8375018837466006,120.0,96.0,0.4347633793950081
task-v2-ac528a9510be,g-a712031e7959d564,COBYLA,O0,3,3,1.4598028559646656,1.4598028559646656,0.0014094201629007484,0.00032407176101697616,0.18909133858072225,0.4603704324449621,120.0,91.0,0.591811222024262
task-v2-ac528a9510be,g-a712031e7959d564,COBYLA,O3,2,3,0.6730187190513061,1.7697615187437963,0.03955762772208292,0.009167995694311558,0.23176303085519848,1.908560191293117,120.0,92.0,0.5017414418980479
task-v2-ac528a9510be,g-a712031e7959d564,COBYLA,O3,3,3,0.5604553866172014,1.8052036284842203,0.049597361707264365,0.016702359350556504,0.33675902861805174,2.0067885274542516,120.0,94.0,0.6819774704053998
task-v2-ac528a9510be,g-a712031e7959d564,Nelder-Mead,O0,2,3,1.7852627608297986,1.7852627608297986,0.016409044607456815,0.003192130191751483,0.2104075463795277,1.5264132479340695,120.0,71.0,0.2654059138149023
task-v2-ac528a9510be,g-a712031e7959d564,Nelder-Mead,O0,3,3,1.4025430067776554,1.4025430067776554,0.00540730086396519,0.0009808420209561118,0.18139216692981597,1.0443104868368316,120.0,74.0,0.398462631739676
task-v2-ac528a9510be,g-a712031e7959d564,Nelder-Mead,O3,2,3,0.2883631455074055,1.6728469334586138,0.07687311701967427,0.020816151089061232,0.25253546831872065,2.19710444332492,120.0,72.0,0.2864690851420164
task-v2-ac528a9510be,g-a712031e7959d564,Nelder-Mead,O3,3,3,0.6078705290417165,1.7092962275518455,0.04517097156054877,0.012222978804361536,0.2705936662880368,1.9661893839953057,120.0,75.0,0.43444458208978176
task-v2-ac528a9510be,g-a712031e7959d564,SLSQP,O0,2,3,1.3972721327644795,1.3972721327644795,0.01919942573092458,0.0036668581137894655,0.19098790584570688,1.594618191131278,113.0,22.0,0.2520203376188874
task-v2-ac528a9510be,g-a712031e7959d564,SLSQP,O0,3,3,1.2631753128133933,1.2631753128133933,0.002226179402277858,0.00024777062581092594,0.1015839548229182,0.6588901124281815,120.0,16.0,0.49261948466300964
task-v2-ac528a9510be,g-a712031e7959d564,SLSQP,O3,2,3,0.5573347641085745,1.8517419631793468,0.05030354057666027,0.018252992632884473,0.3607126398889315,2.0129285059241693,120.0,19.0,0.30532917100936174
task-v2-ac528a9510be,g-a712031e7959d564,SLSQP,O3,3,3,0.524425871842417,1.7790701475563782,0.052938452497190036,0.015973243489936364,0.3017323464599616,2.0351011941094317,120.0,15.0,0.45610316284000874
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,COBYLA,O0,2,3,1.8352987326485606,1.8352987326485606,0.004249688496814539,0.0014620499266205142,0.3593057470471237,1.4905945185117213,120.0,93.0,4.590864612720907
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,COBYLA,O0,3,3,1.3923781098655184,1.3923781098655184,0.0033968820251779257,0.0015078188751979026,0.4438832034853858,1.3933178851271315,120.0,94.0,7.621484380215406
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,COBYLA,O3,2,3,1.0741210291895047,2.178261841495686,0.0026801347357835272,0.00012686227039979348,0.04733428834976305,1.2903940486222834,120.0,95.0,5.141439921222627
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,COBYLA,O3,3,3,0.8541546677009894,1.5948047260174483,0.02100502051821476,0.006683278124642707,0.31925467607718416,2.1845605312880014,120.0,87.0,7.040052939206362
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,Nelder-Mead,O0,2,3,1.8333777608935145,1.8333777608935145,0.0043854583937444945,0.0015179228015096981,0.3468034832480945,1.5042524162567914,120.0,71.0,4.821588314138353
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,Nelder-Mead,O0,3,3,1.3748983067378875,1.3748983067378875,0.0023309936849085114,0.0013771499865127509,0.41845397499216697,1.2297785181227538,120.0,76.0,7.22883948776871
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,2,3,1.0270092003017357,1.9283665435316386,0.008662363067905762,0.0024122050129536587,0.278469627057186,1.7998738036587305,120.0,73.0,4.912793188355863
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,3,3,0.8353162832375258,1.628585131424498,0.02303822625967758,0.004041536812944754,0.3474853673570916,2.2246864603761853,120.0,72.0,7.252971613779664
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,SLSQP,O0,2,3,1.3665021546638645,1.3665021546638645,0.00958472221734689,0.0035019109590439185,0.3653638446303631,1.8438169519381977,97.0,19.0,3.621930306777358
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,SLSQP,O0,3,3,1.3113914595176253,1.3113914595176253,0.002708588411104731,0.0006920644191465964,0.25550741349599493,1.2949804371564297,120.0,16.0,6.514790318906307
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,SLSQP,O3,2,3,1.0740943213294059,2.2811355717759074,0.002677356883609793,0.00012760317519774515,0.04766012927858237,1.289943686376512,120.0,22.0,4.406146230176091
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,SLSQP,O3,3,3,0.8769576602605211,1.5389270708659326,0.018057948022878398,0.00588444486233114,0.32586453648420527,2.1189058198212374,120.0,16.0,6.027245074510574
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,COBYLA,O0,2,3,1.5769565807653503,1.5769565807653503,0.003765378073226084,0.0019321027962457347,0.513123186748245,2.6933185155554313,120.0,95.0,79.09509245492518
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,COBYLA,O0,3,3,1.4721627571824896,1.4721627571824896,0.0029742632480640767,0.001517307968380498,0.5070322546276713,2.590889330998827,120.0,90.0,116.57460911106318
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,COBYLA,O3,2,3,0.9930381415449505,1.7367299717375655,0.00574093305379429,0.0026675557018451313,0.4646554274103743,2.8764924087872026,120.0,94.0,86.97158045787364
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,COBYLA,O3,3,3,0.9159925961920369,1.6890430461129986,0.013126553659054904,0.0060921571850009555,0.46290764985094746,3.2356606445082488,120.0,88.0,123.85295819956809
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,O0,2,3,1.494026040692988,1.494026040692988,0.007670995149152019,0.0038773409035035224,0.4928261388919097,3.0023616344023165,120.0,71.0,87.44852833915502
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,O0,3,3,1.443789929409856,1.443789929409856,0.0015255331754758582,0.0007777373581778152,0.509813467632532,2.3009315828871717,120.0,75.0,128.5778304738924
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,O3,2,3,0.9003597719146108,1.927112934218996,0.014870334829387924,0.005958524768927328,0.4006987628248708,3.2898306737550564,120.0,71.0,80.08260506112128
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,O3,3,3,0.8651363183084454,1.6093123000770575,0.017798397766021275,0.00855123012455873,0.450266744849439,3.3678908346249457,120.0,74.0,113.30536009464413
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,SLSQP,O0,2,3,1.2226249409253347,1.2226249409253347,0.0007999370352834375,0.0005096163945940833,0.6370706344575152,2.020565730398212,120.0,22.0,76.2482298295945
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,SLSQP,O0,3,3,1.2415113482984164,1.2415113482984164,0.00017047006915877423,1.5230680403013035e-05,0.39473038504258146,1.3491580636322105,120.0,16.0,115.49040479585528
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,SLSQP,O3,2,3,0.7607702112267686,1.6519644229255595,0.029907289027710303,0.012333891241549759,0.41284388849340264,3.593286974101151,120.0,21.0,80.14475455414504
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,SLSQP,O3,3,3,0.8969870719958156,1.6655635963149766,0.014753417543647215,0.007013173455460637,0.4753592470837709,3.2864025600546656,120.0,16.0,116.6777492556721
task-v2-c5ed7c8b71f4,g-a712031e7959d564,COBYLA,O0,2,3,1.5917813880366847,1.5917813880366847,0.020908468702683196,0.0016802030516819381,0.08786055233859937,1.4555609203112563,120.0,94.0,0.44813468493521214
task-v2-c5ed7c8b71f4,g-a712031e7959d564,COBYLA,O0,3,3,1.356326863885076,1.356326863885076,0.03388504169628659,0.014142668289310526,0.7459047490992537,1.665246717633365,120.0,89.0,0.6259702062234282
task-v2-c5ed7c8b71f4,g-a712031e7959d564,COBYLA,O3,2,3,0.8094577904293737,1.901965157195926,0.028707349630213458,0.0021820338610286736,0.07657574153494578,1.5932317919060297,120.0,91.0,0.4954648269340396
task-v2-c5ed7c8b71f4,g-a712031e7959d564,COBYLA,O3,3,3,0.3032842075938483,1.7306532119679443,0.0738944743509099,0.03825298494058008,0.5249207648805012,2.0038506573718875,120.0,92.0,0.6256206212565303
task-v2-c5ed7c8b71f4,g-a712031e7959d564,Nelder-Mead,O0,2,3,1.7069378176325034,1.7069378176325034,0.014701307137588219,0.0011644961628122865,0.07932649556722815,1.3025946441462006,120.0,70.0,0.27219825703650713
task-v2-c5ed7c8b71f4,g-a712031e7959d564,Nelder-Mead,O0,3,3,1.347886315743152,1.347886315743152,0.010787859462261616,0.006081555530455831,0.5902650914056566,1.168173973338769,120.0,77.0,0.4115986516699195
task-v2-c5ed7c8b71f4,g-a712031e7959d564,Nelder-Mead,O3,2,3,0.8071147458202911,1.9126770610312134,0.02892959600313523,0.002238061878284154,0.07762222567294574,1.596581062090213,120.0,70.0,0.28770497161895037
task-v2-c5ed7c8b71f4,g-a712031e7959d564,Nelder-Mead,O3,3,3,0.3635091546872491,1.583191344831093,0.06879118794252757,0.02872080956055902,0.5049365942691831,1.9727715025149815,120.0,75.0,0.4230457730591297
task-v2-c5ed7c8b71f4,g-a712031e7959d564,SLSQP,O0,2,3,1.2958471656500286,1.2958471656500286,0.047197161718099234,0.01226729358522645,0.2599157426464501,1.809154575627314,113.0,21.0,0.2691126009449363
task-v2-c5ed7c8b71f4,g-a712031e7959d564,SLSQP,O0,3,3,1.3260361424601559,1.3260361424601559,0.009644160483800492,0.008137860458927993,0.44024798681562505,1.1195031218976472,120.0,16.0,0.41322884801775217
task-v2-c5ed7c8b71f4,g-a712031e7959d564,SLSQP,O3,2,3,0.4440488521509058,1.3828046203115227,0.061576891211831665,0.011284460450390528,0.18325804093569245,1.9246564524559562,120.0,22.0,0.29227225482463837
task-v2-c5ed7c8b71f4,g-a712031e7959d564,SLSQP,O3,3,3,0.30932934093298875,1.4865455501850313,0.07440279276853176,0.022612731814706355,0.3039231589740847,2.0068279306918266,120.0,16.0,0.5819980436936021
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,COBYLA,O0,2,3,1.9529558458667258,1.9529558458667258,0.0027411758965807053,0.0008236922197989774,0.3004886409611425,2.254416834993331,120.0,95.0,79.17880124598742
