record_type,scope,objective_id,shots,metric,n_estimates,n_tasks,bias,mae,standard_deviation,rmse,error_p05,error_p50,error_p95,estimate_p05,estimate_p50,estimate_p95,relative_bias,relative_mae,relative_rmse,ordering_agreement_probability,ordering_comparison_count,exact_tie_count
ESTIMATOR_ERROR,S3,O3,10000,p_feas,420,21,-0.00012170589179449353,0.00208460399408094,0.0026295805919464943,0.0026292666004578383,-0.004585460650587686,-8.272228178409641e-05,0.00405905183451008,0.026675000000000004,0.07905000000000001,0.135105,-0.001419954025034448,0.030989120966817822,0.041983498196034925,,0,0
ESTIMATOR_ERROR,S3,O3,10000,p_opt,420,21,-7.236353541042665e-05,0.001292959823609705,0.0016622688516170613,0.001661865011649327,-0.0026684232814373396,-0.00012723934176039637,0.002753947478887655,0.0125,0.019950000000000002,0.06902999999999998,-0.0037162347929104596,0.050830588775408546,0.06535099384118102,,0,0
ESTIMATOR_ERROR,S3,O3,10000,mean_energy,420,21,0.00021479111681231474,0.005157898338241622,0.00648291768885994,0.006478756808966258,-0.010399051281378802,0.00030075233521908995,0.0110071910365475,1.2518668075760966,1.453255087883024,1.9094905124890784,0.00014110495269560627,0.003546650854935668,0.00444723062623059,,0,0
ESTIMATOR_ERROR,S3,O3,10000,cvar_0.10,420,21,0.0020736548252367126,0.014809095001503795,0.021244341867660138,0.021320120294867052,-0.03092050431592497,7.375276894552862e-05,0.039050751202929085,0.053387790697674416,0.29185477972403606,0.8213361281834333,0.012095864416202508,0.05644911745164452,0.09653841631679269,,0,0
ESTIMATOR_ERROR,S3,O3,100000,p_feas,420,21,3.319887011026826e-05,0.0006552993030510435,0.0008403267580501789,0.0008399820938480209,-0.0013655058869792415,4.294452081928749e-05,0.0014700619514936345,0.029088500000000003,0.08043,0.13114449999999997,0.00015414749580300454,0.009323639898854081,0.012320092361924606,,0,0
ESTIMATOR_ERROR,S3,O3,100000,p_opt,420,21,-1.072067826756935e-05,0.00040084000906645973,0.0005275935665591687,0.000527074145149483,-0.0008785836590802354,-3.2600970985414285e-05,0.0008469370656029101,0.013228,0.019605,0.06999899999999999,-0.0012553705594938768,0.015448847925407405,0.020318884400885903,,0,0
ESTIMATOR_ERROR,S3,O3,100000,mean_energy,420,21,-8.441645502044657e-05,0.0017150471976928232,0.002155736082695569,0.002154822368278263,-0.0036742725144352506,-0.00011960392537335718,0.003502480706761162,1.255404676805181,1.4511951480702205,1.9096017733430013,-5.081555149467524e-05,0.001173862438899669,0.001474346473550298,,0,0
ESTIMATOR_ERROR,S3,O3,100000,cvar_0.10,420,21,-5.761385558545395e-05,0.004560574612328149,0.0065847443232563176,0.0065771530150431435,-0.01197992583386099,-4.8117892000022755e-05,0.010687020298604551,0.05417636627906977,0.2882768067573191,0.7960458791899766,0.0005711791107412291,0.018597612557808764,0.03236347659020472,,0,0
ESTIMATOR_ERROR,S4,O0,1000,p_feas,420,21,0.0001410363915327051,0.0025213541775995995,0.00362445946137109,0.003622888319905636,-0.0053410742141026995,-0.00010271684952739001,0.005892560892679324,0.0,0.011,0.04,-0.061074830517982966,0.41754502697947243,0.8805314929357213,,0,0
ESTIMATOR_ERROR,S4,O0,1000,p_opt,420,21,6.023975120172542e-05,0.001456253723939995,0.002074317141564915,0.0020727218070694144,-0.0029979141755925908,-6.834656123880974e-05,0.003414167023293125,0.0,0.003,0.01,-0.06330382017774612,0.5520086086754121,1.0058163199243333,,0,0
ESTIMATOR_ERROR,S4,O0,1000,mean_energy,420,21,-0.0005971433112541298,0.012151603214019186,0.015342323788198811,0.015335678477262074,-0.0254555087537771,-0.000160824983542307,0.0249631594619911,1.2595691755433323,1.3765328683823568,1.5196985817972781,-0.00038829797895702104,0.0087171651121368,0.010918075994267055,,0,0
ESTIMATOR_ERROR,S4,O0,1000,cvar_0.10,420,21,-0.0013486650174737655,0.025244670010040327,0.036244796865529894,0.036226735638343756,-0.05722218172024081,0.0010980167661782114,0.0550975667769882,0.6802939106487151,0.9630921052631576,1.0694043927648578,-0.0017915061830818609,0.029500229025507824,0.046884498786722274,,0,0
ESTIMATOR_ERROR,S4,O0,10000,p_feas,420,21,7.651258200889555e-05,0.0007478623819419653,0.0010531523693879435,0.0010546768712954757,-0.0015746704395478628,-2.7168495273900093e-06,0.0018760083577370448,0.0001,0.0109,0.03290499999999991,0.0014775706635531103,0.146981032842231,0.3052845982890697,,0,0
ESTIMATOR_ERROR,S4,O0,10000,p_opt,420,21,2.4049275011249182e-05,0.0004708716351072975,0.0006455178534696978,0.000645197287559363,-0.0010314763508720395,-1.8836561166786678e-05,0.0012208797738288912,0.0,0.00355,0.0089,-0.012423923631636009,0.2545928252760044,0.5368012423529814,,0,0
ESTIMATOR_ERROR,S4,O0,10000,mean_energy,420,21,-0.0003360645196958773,0.003670098993930578,0.0045687282002926195,0.004575644047574011,-0.00749846592718052,-0.0004247020266502366,0.006849165515798013,1.2677512277189167,1.36994552641898,1.5158419986704819,-0.00025168597100876366,0.0026360578739351,0.003271529452498845,,0,0
ESTIMATOR_ERROR,S4,O0,10000,cvar_0.10,420,21,-0.0008004394559837538,0.0074207158318989695,0.010438899733751702,0.010457144787113576,-0.018397713739835397,-0.00027990156792107035,0.01549019065021413,0.752024495104039,0.9705686964504283,1.0674200457859535,-0.0013736451990474146,0.00855979620322622,0.012887934965634626,,0,0
ESTIMATOR_ERROR,S4,O0,100000,p_feas,420,21,2.2155439151752652e-05,0.00026931223602103286,0.00038799854468025876,0.00038816916254596925,-0.0005589391073206765,3.3701358994736846e-06,0.0007027553316332417,0.0001,0.01151,0.031314999999999996,0.0013625994485789272,0.05015123691896832,0.09938273431417423,,0,0
ESTIMATOR_ERROR,S4,O0,100000,p_opt,420,21,-1.7855486893512725e-05,0.00014492886797272595,0.00019823570467073848,0.0001988030376861871,-0.0003389116638143231,-6.970265804066809e-06,0.00033835603990280474,5e-05,0.00383,0.00865,-0.0027747876546975,0.07899698717477971,0.1949683931754157,,0,0
ESTIMATOR_ERROR,S4,O0,100000,mean_energy,420,21,-4.790544650949281e-05,0.0012361383387887023,0.0015336837391350534,0.00153260572264486,-0.0023491592782259097,-0.00011721342158210746,0.0025937470048837618,1.2699025104583308,1.3684385416968943,1.5074200990513862,-3.562838081003633e-05,0.0008910759381635362,0.0011008674298024531,,0,0
ESTIMATOR_ERROR,S4,O0,100000,cvar_0.10,420,21,-0.0002057733886320539,0.0026788390517835593,0.003857578730036181,0.003858474517097514,-0.006912641135357484,-5.863935165140166e-05,0.005742851211804769,0.7693145348837208,0.9713742333376019,1.0676158393642834,-0.00021523848088953772,0.0031471721987666136,0.005022253522578228,,0,0
ESTIMATOR_ERROR,S4,O3,1000,p_feas,420,21,0.0002645993701104686,0.004341836026081447,0.005606094094205353,0.005605664506147131,-0.00823823520338365,-8.30887438937819e-05,0.009779661162774303,0.007,0.027,0.07004999999999996,0.01103008190853647,0.17881095687495077,0.22871948647876908,,0,0
ESTIMATOR_ERROR,S4,O3,1000,p_opt,420,21,0.0003196253892035472,0.002453070406960166,0.0031113957423428,0.0031240829647195397,-0.004571495713992144,8.476490762594942e-05,0.005738980482501651,0.004,0.009,0.017,0.03163835991300958,0.2666426418572332,0.33872022714555916,,0,0
ESTIMATOR_ERROR,S4,O3,1000,mean_energy,420,21,-4.822464659061903e-05,0.015034247897226335,0.01916487159842265,0.019142103424553903,-0.030000909023163966,-0.0011105990317917813,0.03050684451894785,1.2969845936057494,1.5729825828317385,1.7026541546397846,-0.00013477414877959557,0.009817617495269087,0.012453333711326967,,0,0
ESTIMATOR_ERROR,S4,O3,1000,cvar_0.10,420,21,-0.002374865695586557,0.04362961473229853,0.0563912206063148,0.056374093269579144,-0.0967052328535421,0.0013869592028434852,0.08378409461473706,0.37968217054263576,0.8191503553551129,1.001554134904293,-0.005237457705490092,0.06495919435861122,0.09863231874900275,,0,0
ESTIMATOR_ERROR,S4,O3,10000,p_feas,420,21,-8.897205846096007e-05,0.0012676579659503116,0.0016084535455921903,0.0016089993844947748,-0.0027276921544842746,-3.78207683745628e-05,0.0025181635588958154,0.0084,0.02595,0.05821499999999999,-0.004945730317701476,0.05398080975303082,0.07125245475883463,,0,0
ESTIMATOR_ERROR,S4,O3,10000,p_opt,420,21,-6.537461079645271e-05,0.0007521780656507205,0.0009457483746471348,0.0009468813066404287,-0.001629975505645622,-2.91584695178565e-05,0.00148582820939298,0.0053950000000000005,0.00925,0.0135,-0.007331008366096391,0.08273421122916548,0.1048895905652022,,0,0
ESTIMATOR_ERROR,S4,O3,10000,mean_energy,420,21,0.00017850453537115795,0.004607941784383262,0.005765377064292331,0.005761275442371227,-0.00966315017150936,-0.00013204087299001355,0.009347134806560561,1.3123406206567743,1.5758439590693178,1.6864941157399607,0.00012253655938380297,0.0030214484822984884,0.0037719476969705987,,0,0
ESTIMATOR_ERROR,S4,O3,10000,cvar_0.10,420,21,0.0008719651846822038,0.01267983575150921,0.016127831502725197,0.016132202887520236,-0.025831401843389643,0.0003600749826022098,0.027832506238678095,0.5012615633074935,0.8231693350798084,0.9909321144430844,0.0018727209030786616,0.018884377366795022,0.028761254939736112,,0,0
ESTIMATOR_ERROR,S4,O3,100000,p_feas,420,21,5.75560586659055e-07,0.00040437786975344817,0.0005290798356358386,0.0005284499167624619,-0.0008262671999618629,1.229416247368418e-05,0.0008471635588958184,0.008988,0.025259999999999998,0.05534849999999996,0.0012183516645852305,0.017110884579927977,0.02225467149507804,,0,0
ESTIMATOR_ERROR,S4,O3,100000,p_opt,420,21,1.2149198727356773e-05,0.0002569982431337168,0.00031531278677878545,0.000315171440842616,-0.0004916454338635679,3.063126631150251e-05,0.000518932355120738,0.0055095000000000005,0.00937,0.013614999999999995,0.002027053163396963,0.02852131029764209,0.035272872837888644,,0,0
ESTIMATOR_ERROR,S4,O3,100000,mean_energy,420,21,7.942472295133097e-06,0.0015222041430861127,0.0019086741088606956,0.0019064170685949844,-0.003012864380844227,-8.756308222757081e-05,0.0031711587873192943,1.318049109354677,1.5795462213513196,1.6801064461879232,-4.268962939350765e-06,0.0009977752691775021,0.0012475242974422378,,0,0
ESTIMATOR_ERROR,S4,O3,100000,cvar_0.10,420,21,2.1436375792105576e-05,0.004070488201944496,0.0053184967229062165,0.005312204657272133,-0.008438288326074038,-0.00019468837437336406,0.008562948577983906,0.5302665237786315,0.8210417839657282,0.9870876194328996,-7.937121943099163e-05,0.006018197899709652,0.00950250449721456,,0,0
ESTIMATOR_ERROR,S5,O0,1000,p_feas,420,21,5.220410309836007e-05,0.001652617514714376,0.002223204648056145,0.002221169959198218,-0.0031580393316176262,-0.00017736827394857456,0.004303540438644873,0.0,0.004,0.015,0.005914441503734465,0.45002210475144516,0.5977139647720139,,0,0
ESTIMATOR_ERROR,S5,O0,1000,p_opt,420,21,0.0001548447249780637,0.001089643390083094,0.001488298065453993,0.0014945682108357858,-0.0018285946566813686,-0.00016731635400979246,0.0031733404384854734,0.0,0.002,0.006,0.00602717526993943,0.7521997762924086,0.987388080204452,,0,0
ESTIMATOR_ERROR,S5,O0,1000,mean_energy,420,21,0.00012426011177450115,0.011117545200537439,0.014250728280838149,0.014234295400422235,-0.022086395121360822,-0.000543358588600884,0.02337957560841785,1.2070650784620758,1.32143931875133,1.4668945863762433,0.00010847803871343789,0.008322655123491455,0.010580304955211318,,0,0
ESTIMATOR_ERROR,S5,O0,1000,cvar_0.10,420,21,-0.00025798586535568844,0.016542267129050534,0.022297031479156286,0.02227196580653236,-0.0434374199755604,0.0022897594524363685,0.03301379593876415,0.9227096814964612,1.0158350951374207,1.044033914728682,-0.00027658185035433504,0.016637901431507535,0.02255037029950709,,0,0
ESTIMATOR_ERROR,S5,O0,10000,p_feas,420,21,1.3394579288836214e-05,0.000524144105028139,0.0007066951076403959,0.0007059803818096797,-0.0011583607736747607,1.2743887549799236e-06,0.001170253459795291,0.0008,0.0035,0.012539999999999964,0.00781358137028532,0.1421569197100976,0.18737274111579905,,0,0
ESTIMATOR_ERROR,S5,O0,10000,p_opt,420,21,1.4368534501873151e-05,0.0003189434190767877,0.0004231547605120353,0.00042289487217303046,-0.000690018596823338,-7.451693840126962e-06,0.0007072809508982055,0.0002,0.0019,0.004204999999999995,0.011919245125259607,0.23025621694982468,0.3201882774522394,,0,0
ESTIMATOR_ERROR,S5,O0,10000,mean_energy,420,21,0.00017890537465268833,0.0034066920806822957,0.004315749058136226,0.0043143192029671314,-0.007025643111316648,0.00022700119388530116,0.007166527123695661,1.2199004415456507,1.3201357348892568,1.4699593122680918,0.0001424970760964061,0.002549961002464533,0.003202633729682822,,0,0
ESTIMATOR_ERROR,S5,O0,10000,cvar_0.10,420,21,-0.00013500410558251358,0.005205549121290917,0.007035120440490246,0.007028037096938009,-0.011341085901444108,-0.00018242122003270245,0.011875780688983761,0.9375594578512356,1.0127439860559042,1.0364962807549711,-0.00012197908878792922,0.005243144524314577,0.0071510657675819605,,0,0
ESTIMATOR_ERROR,S5,O0,100000,p_feas,420,21,-8.605420711163813e-06,0.0001670018199767734,0.0002241181643884648,0.00022401654432774648,-0.00039884110378151494,6.936304765505288e-06,0.0003120877632267266,0.0007695,0.00334,0.011512999999999989,0.0008314322363797742,0.04595980193599844,0.06355812860184289,,0,0
ESTIMATOR_ERROR,S5,O0,100000,p_opt,420,21,9.059010692349364e-06,0.00010356965441231948,0.0001388197940607876,0.00013895005476321698,-0.0002304452052548882,6.936304765505288e-06,0.0002371247132991512,0.0002,0.001915,0.00406,0.005084645897808981,0.0796624807528809,0.1151490263917048,,0,0
ESTIMATOR_ERROR,S5,O0,100000,mean_energy,420,21,-5.3564867693556814e-05,0.0010942394286601671,0.001392677885525205,0.0013920498940989717,-0.0023998146882011737,2.3218385385104234e-05,0.002201793060436628,1.2209142076799977,1.3193479162160808,1.4711795028153305,-3.3847881057811855e-05,0.0008176605665662439,0.0010327154177865495,,0,0
ESTIMATOR_ERROR,S5,O0,100000,cvar_0.10,420,21,9.48920823488189e-05,0.0016773207189077475,0.0022767770424638057,0.002276043943535349,-0.003142572883479161,-9.498979210575964e-05,0.0041470532587599565,0.9443314020058414,1.013876937158017,1.036261357431749,0.00010866158585628466,0.0016934557483380627,0.0023349031230184593,,0,0
ESTIMATOR_ERROR,S5,O3,1000,p_feas,420,21,0.00015441207004726813,0.00321716066725757,0.00418507811919241,0.0041829439224769244,-0.006189358885061813,-1.1270183180835374e-05,0.006820013335933063,0.003,0.016,0.04,0.0007136405561931836,0.21199229398642544,0.27630856882553745,,0,0
ESTIMATOR_ERROR,S5,O3,1000,p_opt,420,21,-1.927286723078382e-05,0.0022418968626745257,0.0029485530244865244,0.002945103812279014,-0.004130367775509319,-0.00010008183428527467,0.004870474675769163,0.001,0.008,0.02309999999999991,-0.012100492768894917,0.32466544220775173,0.4267148928611118,,0,0
ESTIMATOR_ERROR,S5,O3,1000,mean_energy,420,21,-0.0007724024383393422,0.014770234174818181,0.017961084971927905,0.017956310375249918,-0.029625716701648284,-0.0003806829677100998,0.027318000158599445,1.359683555521158,1.5440387540833536,1.7623334368219798,-0.0005030468668698432,0.009524549713997967,0.011527112905128938,,0,0
ESTIMATOR_ERROR,S5,O3,1000,cvar_0.10,420,21,-0.0012735667838951977,0.03219682396550623,0.041917299443694,0.041886734043517525,-0.0677278104333423,0.00030823964042037133,0.06491950174603836,0.6591687235991948,0.9105347242384222,1.0208454246713852,-0.001804673922127257,0.0388322662427412,0.05278188314697076,,0,0
ESTIMATOR_ERROR,S5,O3,10000,p_feas,420,21,9.060254623774416e-05,0.0010034430462841477,0.0013104761911449767,0.0013120471582591998,-0.0019315128848007047,8.644367461858697e-05,0.002161956622419074,0.0050700000000000025,0.0153,0.039,0.0015939381129178632,0.06580049418544591,0.08798752188715629,,0,0
ESTIMATOR_ERROR,S5,O3,10000,p_opt,420,21,-1.7368105326021864e-05,0.0006972197586091214,0.0009516708155791732,0.000950695859718438,-0.0015175526991097804,-8.713501827545267e-06,0.0015313136362598678,0.0015950000000000003,0.0068,0.01590999999999999,-0.009098978647419053,0.09899306721507695,0.13066826979604262,,0,0
ESTIMATOR_ERROR,S5,O3,10000,mean_energy,420,21,-0.00023430930718835492,0.00481922739807522,0.005990466162930903,0.005987916465171448,-0.009951211766098332,3.665033417676877e-05,0.00973358632958018,1.3721014532423643,1.5411189440487232,1.7485445403895699,-0.0001507954019866367,0.0031092917608358094,0.003845192830336948,,0,0
ESTIMATOR_ERROR,S5,O3,10000,cvar_0.10,420,21,-0.0008379729819796736,0.010021169436200227,0.013130340433346658,0.013141443928241542,-0.021337067025027575,-0.0007622328907449516,0.0195731267268613,0.6703842379814321,0.9160688854967032,0.9952416656974615,-0.0011692471665099072,0.012153813529943321,0.016630406623367084,,0,0
ESTIMATOR_ERROR,S5,O3,100000,p_feas,420,21,4.197784332982398e-06,0.00031438772768631454,0.0004259095356007355,0.0004254229092193615,-0.0006020207026528238,-3.6324262585275477e-07,0.000730433977213442,0.005739,0.0153,0.03831349999999999,-0.000915955479272448,0.020785423408738717,0.028250864564912666,,0,0
ESTIMATOR_ERROR,S5,O3,100000,p_opt,420,21,-8.249057706974168e-06,0.00020252111862367785,0.0002702945082901666,0.00027009853364332867,-0.00047252757017177,-1.7969359731185436e-06,0.00041373317671189404,0.00176,0.006535,0.014591499999999999,-0.000520405353433564,0.03056307408358448,0.04178703533294622,,0,0
ESTIMATOR_ERROR,S5,O3,100000,mean_energy,420,21,-0.0001032895324996418,0.0014719195422443292,0.0018412915814186859,0.0018419965098395602,-0.0030109555047552966,-8.779305791362102e-05,0.002868129034876587,1.3783092394170602,1.540082295209531,1.7400975694744292,-6.345152845004728e-05,0.0009516408009092809,0.001191077925824126,,0,0
ESTIMATOR_ERROR,S5,O3,100000,cvar_0.10,420,21,-2.811688485040907e-05,0.0031271821923316706,0.0042538263120230815,0.0042488522482626735,-0.007140635831236368,9.254240787143209e-05,0.005954234987329244,0.6746096998651837,0.9154529822482637,0.9889689378934825,-5.851534200816827e-05,0.0037724663057555345,0.005340629429050594,,0,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,1000,p_feas,1680,84,,,,,,,,,,,,,,0.9476190476190476,1680,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,10000,p_feas,1680,84,,,,,,,,,,,,,,0.9928571428571429,1680,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,100000,p_feas,1680,84,,,,,,,,,,,,,,1.0,1680,0
ORDERING_AGREEMENT,S1,O3_vs_O0,1000,p_feas,180,9,,,,,,,,,,,,,,0.8555555555555555,180,0
ORDERING_AGREEMENT,S1,O3_vs_O0,10000,p_feas,180,9,,,,,,,,,,,,,,0.9555555555555556,180,0
ORDERING_AGREEMENT,S1,O3_vs_O0,100000,p_feas,180,9,,,,,,,,,,,,,,1.0,180,0
ORDERING_AGREEMENT,S2,O3_vs_O0,1000,p_feas,240,12,,,,,,,,,,,,,,0.925,240,0
ORDERING_AGREEMENT,S2,O3_vs_O0,10000,p_feas,240,12,,,,,,,,,,,,,,0.9833333333333333,240,0
ORDERING_AGREEMENT,S2,O3_vs_O0,100000,p_feas,240,12,,,,,,,,,,,,,,1.0,240,0
ORDERING_AGREEMENT,S3,O3_vs_O0,1000,p_feas,420,21,,,,,,,,,,,,,,0.9714285714285714,420,0
ORDERING_AGREEMENT,S3,O3_vs_O0,10000,p_feas,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S3,O3_vs_O0,100000,p_feas,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,1000,p_feas,420,21,,,,,,,,,,,,,,0.9642857142857143,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,10000,p_feas,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,100000,p_feas,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,1000,p_feas,420,21,,,,,,,,,,,,,,0.9595238095238096,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,10000,p_feas,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,100000,p_feas,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,1000,p_opt,1680,84,,,,,,,,,,,,,,0.8690476190476191,1680,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,10000,p_opt,1680,84,,,,,,,,,,,,,,0.9785714285714285,1680,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,100000,p_opt,1680,84,,,,,,,,,,,,,,0.9904761904761905,1680,0
ORDERING_AGREEMENT,S1,O3_vs_O0,1000,p_opt,180,9,,,,,,,,,,,,,,0.8111111111111111,180,0
ORDERING_AGREEMENT,S1,O3_vs_O0,10000,p_opt,180,9,,,,,,,,,,,,,,0.9777777777777777,180,0
ORDERING_AGREEMENT,S1,O3_vs_O0,100000,p_opt,180,9,,,,,,,,,,,,,,1.0,180,0
ORDERING_AGREEMENT,S2,O3_vs_O0,1000,p_opt,240,12,,,,,,,,,,,,,,0.8625,240,0
ORDERING_AGREEMENT,S2,O3_vs_O0,10000,p_opt,240,12,,,,,,,,,,,,,,0.9625,240,0
ORDERING_AGREEMENT,S2,O3_vs_O0,100000,p_opt,240,12,,,,,,,,,,,,,,0.9708333333333333,240,0
ORDERING_AGREEMENT,S3,O3_vs_O0,1000,p_opt,420,21,,,,,,,,,,,,,,0.8761904761904762,420,0
ORDERING_AGREEMENT,S3,O3_vs_O0,10000,p_opt,420,21,,,,,,,,,,,,,,0.9547619047619048,420,0
ORDERING_AGREEMENT,S3,O3_vs_O0,100000,p_opt,420,21,,,,,,,,,,,,,,0.9785714285714285,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,1000,p_opt,420,21,,,,,,,,,,,,,,0.8928571428571429,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,10000,p_opt,420,21,,,,,,,,,,,,,,0.9952380952380953,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,100000,p_opt,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,1000,p_opt,420,21,,,,,,,,,,,,,,0.8666666666666667,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,10000,p_opt,420,21,,,,,,,,,,,,,,0.9952380952380953,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,100000,p_opt,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,1000,mean_energy,1680,84,,,,,,,,,,,,,,0.9761904761904762,1680,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,10000,mean_energy,1680,84,,,,,,,,,,,,,,0.9922619047619048,1680,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,100000,mean_energy,1680,84,,,,,,,,,,,,,,0.9994047619047619,1680,0
ORDERING_AGREEMENT,S1,O3_vs_O0,1000,mean_energy,180,9,,,,,,,,,,,,,,0.9611111111111111,180,0
ORDERING_AGREEMENT,S1,O3_vs_O0,10000,mean_energy,180,9,,,,,,,,,,,,,,1.0,180,0
ORDERING_AGREEMENT,S1,O3_vs_O0,100000,mean_energy,180,9,,,,,,,,,,,,,,1.0,180,0
ORDERING_AGREEMENT,S2,O3_vs_O0,1000,mean_energy,240,12,,,,,,,,,,,,,,0.9083333333333333,240,0
ORDERING_AGREEMENT,S2,O3_vs_O0,10000,mean_energy,240,12,,,,,,,,,,,,,,0.95,240,0
ORDERING_AGREEMENT,S2,O3_vs_O0,100000,mean_energy,240,12,,,,,,,,,,,,,,0.9958333333333333,240,0
ORDERING_AGREEMENT,S3,O3_vs_O0,1000,mean_energy,420,21,,,,,,,,,,,,,,0.9976190476190476,420,0
ORDERING_AGREEMENT,S3,O3_vs_O0,10000,mean_energy,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S3,O3_vs_O0,100000,mean_energy,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,1000,mean_energy,420,21,,,,,,,,,,,,,,0.9880952380952381,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,10000,mean_energy,420,21,,,,,,,,,,,,,,0.9976190476190476,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,100000,mean_energy,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,1000,mean_energy,420,21,,,,,,,,,,,,,,0.9880952380952381,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,10000,mean_energy,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,100000,mean_energy,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,ALL,O3_vs_O0,1000,cvar_0.10,1680,84,,,,,,,,,,,,,,0.9425925925925925,1620,60
ORDERING_AGREEMENT,ALL,O3_vs_O0,10000,cvar_0.10,1680,84,,,,,,,,,,,,,,0.991358024691358,1620,60
ORDERING_AGREEMENT,ALL,O3_vs_O0,100000,cvar_0.10,1680,84,,,,,,,,,,,,,,0.9975308641975309,1620,60
ORDERING_AGREEMENT,S1,O3_vs_O0,1000,cvar_0.10,180,9,,,,,,,,,,,,,,0.8416666666666667,120,60
ORDERING_AGREEMENT,S1,O3_vs_O0,10000,cvar_0.10,180,9,,,,,,,,,,,,,,0.9916666666666667,120,60
ORDERING_AGREEMENT,S1,O3_vs_O0,100000,cvar_0.10,180,9,,,,,,,,,,,,,,1.0,120,60
ORDERING_AGREEMENT,S2,O3_vs_O0,1000,cvar_0.10,240,12,,,,,,,,,,,,,,0.9166666666666666,240,0
ORDERING_AGREEMENT,S2,O3_vs_O0,10000,cvar_0.10,240,12,,,,,,,,,,,,,,0.9708333333333333,240,0
ORDERING_AGREEMENT,S2,O3_vs_O0,100000,cvar_0.10,240,12,,,,,,,,,,,,,,0.9833333333333333,240,0
ORDERING_AGREEMENT,S3,O3_vs_O0,1000,cvar_0.10,420,21,,,,,,,,,,,,,,0.9547619047619048,420,0
ORDERING_AGREEMENT,S3,O3_vs_O0,10000,cvar_0.10,420,21,,,,,,,,,,,,,,0.9952380952380953,420,0
ORDERING_AGREEMENT,S3,O3_vs_O0,100000,cvar_0.10,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,1000,cvar_0.10,420,21,,,,,,,,,,,,,,0.9571428571428572,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,10000,cvar_0.10,420,21,,,,,,,,,,,,,,0.9976190476190476,420,0
ORDERING_AGREEMENT,S4,O3_vs_O0,100000,cvar_0.10,420,21,,,,,,,,,,,,,,1.0,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,1000,cvar_0.10,420,21,,,,,,,,,,,,,,0.9595238095238096,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,10000,cvar_0.10,420,21,,,,,,,,,,,,,,0.9928571428571429,420,0
ORDERING_AGREEMENT,S5,O3_vs_O0,100000,cvar_0.10,420,21,,,,,,,,,,,,,,1.0,420,0
