task_id,graph_id,size_stratum,m,objective,depth,budget,seed_count,objective_value,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,median_actual_nfev,median_nit,median_wall_time_s
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,4,240,3,0.6908955584821086,1.5256777355389621,0.04061802011219601,0.007883314910738348,0.2640816661910844,2.5221086939338244,480.0,393.0,29.414301165379584
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,4,480,3,0.674673687591852,1.488816645926104,0.04199723215069377,0.008209784701784732,0.2741089012393922,2.536610612570351,480.0,393.0,29.414301165379584
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,2,120,3,1.6118102659427511,1.6118102659427511,0.08626682404979737,0.08626682404979737,1.0,1.043053779242058,480.0,398.0,0.8502528816461563
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,2,240,3,1.5854946608161637,1.5854946608161637,0.09529736610750977,0.09529736610750977,1.0,1.086290867130035,480.0,398.0,0.8502528816461563
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,2,480,3,1.585098042877524,1.585098042877524,0.09456060860815345,0.09456060860815345,1.0,1.0829202283871646,480.0,398.0,0.8502528816461563
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,3,120,3,1.6109554713578298,1.6109554713578298,0.036175747081956144,0.036175747081956144,1.0,0.665627478346223,480.0,404.0,0.9724652552977204
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,3,240,3,1.6016020963081838,1.6016020963081838,0.041738918597699064,0.041738918597699064,1.0,0.7277511625053357,480.0,404.0,0.9724652552977204
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,3,480,3,1.5868978227223915,1.5868978227223915,0.04120969546406254,0.04120969546406254,1.0,0.7222093747872136,480.0,404.0,0.9724652552977204
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,4,120,3,1.5429356408351156,1.5429356408351156,0.09260819367325303,0.09260819367325303,1.0,1.0738593829999414,480.0,379.0,1.097150589339435
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,4,240,3,1.5322887789573887,1.5322887789573887,0.08935312919930127,0.08935312919930127,1.0,1.0583197360048382,480.0,379.0,1.097150589339435
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O0,4,480,3,1.5183527647759842,1.5183527647759842,0.09289847966424626,0.09289847966424626,1.0,1.0752185762267488,480.0,379.0,1.097150589339435
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,2,120,3,0.8294708900428373,2.3680581978269806,0.029496163144069935,0.029496163144069935,1.0,0.5769754963470061,258.0,208.0,0.4719798322767019
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,2,240,3,0.8294401519320335,2.3676315028038295,0.02948738991740391,0.02948738991740391,1.0,0.57684630223238,258.0,208.0,0.4719798322767019
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,2,480,3,0.8294376751395768,2.3639983658130177,0.029486102673849265,0.029486102673849265,1.0,0.5768273431119963,258.0,208.0,0.4719798322767019
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,3,120,3,0.45965581560461466,1.8836575841377332,0.059256141487334435,0.059256141487334435,1.0,0.8799433382681727,342.0,279.0,0.7097573895007372
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,3,240,3,0.4000816062233131,1.8911237169378023,0.06558414887589847,0.06558414887589847,1.0,0.9240088564690966,342.0,279.0,0.7097573895007372
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,3,480,3,0.023255813953488372,1.9074232109198328,0.10121155752560898,0.10121155752560898,1.0,1.1124400778334689,342.0,279.0,0.7097573895007372
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,4,120,3,0.023255813953488372,1.9505704783037552,0.10130665247744061,0.10130665247744061,1.0,1.1128479346466618,42.0,29.0,0.07377978786826134
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,4,240,3,0.023255813953488372,1.9505704783037552,0.10130665247744061,0.10130665247744061,1.0,1.1128479346466618,42.0,29.0,0.07377978786826134
task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,O3,4,480,3,0.023255813953488372,1.9505704783037552,0.10130665247744061,0.10130665247744061,1.0,1.1128479346466618,42.0,29.0,0.07377978786826134
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,2,120,3,1.6557756900896652,1.6557756900896652,0.010285203338315358,0.007129685808638689,0.5485611840982224,0.4204528474228435,480.0,399.0,1.025194094516337
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,2,240,3,1.4472351020958008,1.4472351020958008,0.00311795778628855,0.0019983053508025035,0.5508931322082671,-0.09788980366407944,480.0,399.0,1.025194094516337
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,2,480,3,1.4470791790888848,1.4470791790888848,0.0038814461963520993,0.0032598717085675836,0.553708393300701,-0.00276646422976588,480.0,399.0,1.025194094516337
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,3,120,3,1.446183572354734,1.446183572354734,0.010400738709458842,0.005828964700965828,0.5989683458897571,0.425304151346058,480.0,388.0,1.1624501664191484
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,3,240,3,1.436225479570441,1.436225479570441,0.0087099256610165,0.004733225675559375,0.59747428612093,0.34825441364349674,480.0,388.0,1.1624501664191484
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,3,480,3,1.4014494058857117,1.4014494058857117,0.03162354759421057,0.014739806622430851,0.5972533605139733,0.9082505536837191,480.0,388.0,1.1624501664191484
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,4,120,3,1.42694192875478,1.42694192875478,0.06606499394943713,0.04041221386145994,0.611703891055972,1.2282113648626478,480.0,383.0,1.4016974261030555
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,4,240,3,1.3887446523316425,1.3887446523316425,0.06855058251558854,0.04234211723880423,0.6176769866131414,1.2442511149148552,480.0,383.0,1.4016974261030555
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O0,4,480,3,1.2632023311638463,1.2632023311638463,0.08924919825063052,0.0564217890502436,0.621088707690087,1.358844288730355,480.0,383.0,1.4016974261030555
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,2,120,3,0.7419752742957277,1.6118663346348407,0.04037112470269316,0.0237375475136617,0.5583246710659444,1.0143108139386476,480.0,398.0,1.0469375876709819
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,2,240,3,0.6789381367718633,1.584407593610469,0.04678895050687139,0.02742246906075213,0.5642118500323761,1.0783832692305468,480.0,398.0,1.0469375876709819
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,2,480,3,0.6763810600468126,1.5693264574707082,0.04718434816913358,0.027634037686287298,0.5637310522004915,1.0820379251519818,480.0,398.0,1.0469375876709819
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,3,120,3,0.4404465775057704,1.6257473915497294,0.0670442973425831,0.03450993538885448,0.5640941911695709,1.2346018088272208,480.0,390.0,1.2490589544177055
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,3,240,3,0.23368140210482885,1.6062550822734785,0.08723067978379698,0.0433874856101481,0.568892596711041,1.3489092222334147,480.0,390.0,1.2490589544177055
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,3,480,3,0.08049085674885285,1.2815655092761127,0.14949932110426328,0.0915557263919731,0.5801484006310702,1.5828791857894104,480.0,390.0,1.2490589544177055
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,4,120,3,0.1002794498197426,1.5263458346150143,0.10266930073251174,0.05751934631004272,0.5602389993860003,1.419680569419775,480.0,378.0,1.4432056369259953
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,4,240,3,0.08972438737865729,1.3610800703745056,0.13535299063747053,0.07567405370870944,0.5590866766394165,1.5397078213031326,480.0,378.0,1.4432056369259953
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,O3,4,480,3,0.08033325459067042,1.2595056773153015,0.1671549251436456,0.09182680210404687,0.5493514595823901,1.6313591427178271,480.0,378.0,1.4432056369259953
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,2,120,3,1.8397922330560847,1.8397922330560847,0.001209960416055649,0.00021354968224481202,0.17649311449457397,1.8023410801884527,395.0,319.0,263.5734682334587
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,2,240,3,1.8394525500948995,1.8394525500948995,0.0011641303728359069,0.00020091490017852277,0.17258797198897866,1.785571537991894,395.0,319.0,263.5734682334587
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,2,480,3,1.8394134308358978,1.8394134308358978,0.00115220040546095,0.00019794401838562866,0.1717965185982026,1.781097941335019,395.0,319.0,263.5734682334587
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,3,120,3,1.483329853566654,1.483329853566654,0.005412206096803194,0.001667222087521693,0.30804852174910047,2.4529442437895903,480.0,394.0,469.87087620422244
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,3,240,3,1.360203198051054,1.360203198051054,0.005940307064205443,0.0019358015578805905,0.3462097970636844,2.4933788125704477,480.0,394.0,469.87087620422244
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,3,480,3,1.3163765802535505,1.3163765802535505,0.006253428229646555,0.0022322445891283004,0.3569633338950893,2.5156880874452856,480.0,394.0,469.87087620422244
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,4,120,3,1.4561741637914558,1.4561741637914558,0.004291485311047249,0.0013581002623786341,0.3164639195857384,2.3521775479702267,480.0,376.0,575.7044659946114
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,4,240,3,1.4202448832195174,1.4202448832195174,0.0047325075490530265,0.0015579856709267636,0.33547045906465717,2.394661233016286,480.0,376.0,575.7044659946114
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O0,4,480,3,1.3806167715989879,1.3806167715989879,0.012092290155079108,0.0041510108297518064,0.3510401961795878,2.80207847716326,480.0,376.0,575.7044659946114
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,2,120,3,1.0974337827088159,2.1554085541884933,0.0007377123473910437,5.342241306177435e-05,0.09191063770951717,1.5874569700979069,480.0,401.0,328.12515846453607
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,2,240,3,1.0960235703042098,2.2791749780707806,0.0005867176044256293,6.008766118444633e-05,0.10768487200097038,1.4879990370066893,480.0,401.0,328.12515846453607
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,2,480,3,1.09496695033734,2.3521943177136437,0.0005427081928434958,6.864667903839098e-05,0.1313713199035646,1.454136295450627,480.0,401.0,328.12515846453607
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,3,120,3,0.9592454451452448,1.509377328496993,0.009737283478257027,0.003443530666559064,0.3536438755478705,2.708007731275091,480.0,386.0,439.2837537880987
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,3,240,3,0.9135201264941959,1.51312381379089,0.014427196670880216,0.004097211351626936,0.3625147861667186,2.8787518697318304,480.0,386.0,439.2837537880987
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,3,480,3,0.8808160191242093,1.4578379006729307,0.017042357844879005,0.005119915045654693,0.37424907234726457,2.9510995977282897,480.0,386.0,439.2837537880987
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,4,120,3,0.9520383601556478,1.5845251914028897,0.011119239069012663,0.004003726916291665,0.368310208944109,2.7656449854879193,480.0,387.0,615.2505433242768
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,4,240,3,0.8795835777027226,1.483924591790192,0.017766997596324535,0.006830022105071425,0.3844218511339448,2.9691839612050566,480.0,387.0,615.2505433242768
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,O3,4,480,3,0.8398903862236912,1.4650965659408057,0.02185192141272327,0.00738876050622029,0.34789289980371363,3.0590595475836677,480.0,387.0,615.2505433242768
