task_id,graph_id,objective,seed,transition,shallower_depth,deeper_depth,budget,deeper_terminal_objective,embedded_shallower_objective,signed_nested_regret,embedding_identity_error,embedding_identity_pass,nested_pass,nested_failure,actual_nfev,nit,termination_reason,wall_time_s
task-v2-3f363bac5736,g-60667963f6db3f1b,O0,3301,p3->p4,3,4,240,1.5453562261441607,1.7913340921231657,-0.24597786597900506,0.0,True,True,False,480,388,EVALUATION_BUDGET_EXHAUSTED,1.3949296046048403
task-v2-3f363bac5736,g-60667963f6db3f1b,O0,3301,p3->p4,3,4,480,1.5086313096579254,1.7589188574374839,-0.25028754777955853,0.0,True,True,False,480,388,EVALUATION_BUDGET_EXHAUSTED,1.3949296046048403
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O0,3301,p2->p3,2,3,120,1.5277552278892617,1.5752417671876016,-0.0474865392983399,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,0.9867921397089958
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O0,3301,p2->p3,2,3,240,1.4460866927125464,1.498431948359468,-0.052345255646921496,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,0.9867921397089958
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O0,3301,p2->p3,2,3,480,1.2911896607888347,1.4515765718336764,-0.1603869110448417,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,0.9867921397089958
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O3,2207,p3->p4,3,4,120,1.027796726343086,0.9838396359750402,0.04395709036804585,0.0,True,False,True,480,387,EVALUATION_BUDGET_EXHAUSTED,579.0700373463333
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O3,2207,p3->p4,3,4,240,0.8795835777027226,0.9837739059106174,-0.10419032820789487,0.0,True,True,False,480,387,EVALUATION_BUDGET_EXHAUSTED,579.0700373463333
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O3,2207,p3->p4,3,4,480,0.8398903862236912,0.9837739059106174,-0.14388351968692625,0.0,True,True,False,480,387,EVALUATION_BUDGET_EXHAUSTED,579.0700373463333
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O3,3301,p2->p3,2,3,120,0.9945408199320058,1.0216816260679624,-0.027140806135956597,0.0,True,True,False,480,401,EVALUATION_BUDGET_EXHAUSTED,22.44748635124415
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O3,3301,p2->p3,2,3,240,0.9829030560683882,1.0167342992899724,-0.03383124322158415,0.0,True,True,False,480,401,EVALUATION_BUDGET_EXHAUSTED,22.44748635124415
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O3,3301,p2->p3,2,3,480,0.9811323526166555,1.0167342992899724,-0.03560194667331684,0.0,True,True,False,480,401,EVALUATION_BUDGET_EXHAUSTED,22.44748635124415
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O0,1103,p2->p3,2,3,120,1.3630556625073933,1.5307227802314722,-0.16766711772407894,-3.774758283725532e-15,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,490.4072064887732
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O0,1103,p2->p3,2,3,240,1.320454477274239,1.3694731408146166,-0.04901866354037754,-4.440892098500626e-15,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,490.4072064887732
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O0,1103,p2->p3,2,3,480,1.2746970075265718,1.261791279125682,0.012905728400889771,1.1102230246251565e-15,True,False,True,480,393,EVALUATION_BUDGET_EXHAUSTED,490.4072064887732
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,2207,p3->p4,3,4,120,0.858139025741384,0.9480063702902772,-0.08986734454889322,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,592.7339056683704
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,2207,p3->p4,3,4,240,0.8344715152197024,0.9345654721218158,-0.10009395690211342,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,592.7339056683704
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,2207,p3->p4,3,4,480,0.8252051465876721,0.9126320756909724,-0.0874269291033003,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,592.7339056683704
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O3,1103,p3->p4,3,4,120,0.024096057086184935,0.056398625908764356,-0.032302568822579425,0.0,True,True,False,377,308,EARLY_CONVERGENCE,0.8687918148934841
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O3,1103,p3->p4,3,4,240,0.02352214913898837,0.05625366002203872,-0.03273151088305035,0.0,True,True,False,377,308,EARLY_CONVERGENCE,0.8687918148934841
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O3,1103,p3->p4,3,4,480,0.023255813953488372,0.056077314273028936,-0.032821500319540564,0.0,True,True,False,377,308,EARLY_CONVERGENCE,0.8687918148934841
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,2207,p2->p3,2,3,120,0.05092146670286049,0.046511627906976744,0.004409838795883747,0.0,True,False,True,480,388,EVALUATION_BUDGET_EXHAUSTED,0.9965193448588252
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,2207,p2->p3,2,3,240,0.05056321586627541,0.046511627906976744,0.004051587959298664,0.0,True,False,True,480,388,EVALUATION_BUDGET_EXHAUSTED,0.9965193448588252
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,2207,p2->p3,2,3,480,0.0504640901554407,0.046511627906976744,0.003952462248463955,0.0,True,False,True,480,388,EVALUATION_BUDGET_EXHAUSTED,0.9965193448588252
task-v2-8792ce3c54d5,g-a712031e7959d564,O3,1103,p3->p4,3,4,120,0.7952361847761985,0.9130081910637835,-0.117772006287585,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,3.2561882687732577
task-v2-8792ce3c54d5,g-a712031e7959d564,O3,1103,p3->p4,3,4,240,0.7912108731711931,0.9129843087301328,-0.12177343555893971,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,3.2561882687732577
task-v2-8792ce3c54d5,g-a712031e7959d564,O3,1103,p3->p4,3,4,480,0.7793857031384854,0.9129590579107547,-0.13357335477226928,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,3.2561882687732577
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,2207,p2->p3,2,3,120,0.5452445662160843,0.35053393233522584,0.19471063388085846,0.0,True,False,True,480,393,EVALUATION_BUDGET_EXHAUSTED,2.7772093638777733
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,2207,p2->p3,2,3,240,0.49797590234292005,0.31116328286377615,0.1868126194791439,0.0,True,False,True,480,393,EVALUATION_BUDGET_EXHAUSTED,2.7772093638777733
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,2207,p2->p3,2,3,480,0.4653858028108811,0.20545263348231285,0.25993316932856825,0.0,True,False,True,480,393,EVALUATION_BUDGET_EXHAUSTED,2.7772093638777733
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,1103,p2->p3,2,3,120,0.046511627906976744,0.05748894929284621,-0.010977321385869467,0.0,True,True,False,123,93,EARLY_CONVERGENCE,0.22724172472953796
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,1103,p2->p3,2,3,240,0.046511627906976744,0.05703566685024462,-0.01052403894326788,0.0,True,True,False,123,93,EARLY_CONVERGENCE,0.22724172472953796
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,1103,p2->p3,2,3,480,0.046511627906976744,0.05690614153886903,-0.01039451363189229,0.0,True,True,False,123,93,EARLY_CONVERGENCE,0.22724172472953796
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O3,3301,p2->p3,2,3,120,0.06976744186046512,0.5312695675484741,-0.46150212568800897,0.0,True,True,False,60,43,EARLY_CONVERGENCE,0.10928244888782501
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O3,3301,p2->p3,2,3,240,0.06976744186046512,0.5283843570275739,-0.4586169151671088,0.0,True,True,False,60,43,EARLY_CONVERGENCE,0.10928244888782501
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O3,3301,p2->p3,2,3,480,0.06976744186046512,0.5282225976299612,-0.458455155769496,0.0,True,True,False,60,43,EARLY_CONVERGENCE,0.10928244888782501
task-v2-780e1209d403,g-e0c69f84d376b633,O0,1103,p3->p4,3,4,120,1.3237683319038953,1.2818126348393803,0.04195569706451496,-6.661338147750939e-15,True,False,True,480,407,EVALUATION_BUDGET_EXHAUSTED,575.0839020116255
task-v2-780e1209d403,g-e0c69f84d376b633,O0,1103,p3->p4,3,4,240,1.2877321368330654,1.2566929933573705,0.03103914347569492,-2.886579864025407e-15,True,False,True,480,407,EVALUATION_BUDGET_EXHAUSTED,575.0839020116255
task-v2-780e1209d403,g-e0c69f84d376b633,O0,1103,p3->p4,3,4,480,1.274713322630628,1.227780709455958,0.0469326131746699,-3.1086244689504383e-15,True,False,True,480,407,EVALUATION_BUDGET_EXHAUSTED,575.0839020116255
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,1103,p2->p3,2,3,120,1.4190728570865005,1.9667001892137328,-0.5476273321272322,2.220446049250313e-16,True,True,False,480,397,EVALUATION_BUDGET_EXHAUSTED,19.63273007981479
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,1103,p2->p3,2,3,240,1.3950096807592551,1.9306123150965715,-0.5356026343373164,2.220446049250313e-16,True,True,False,480,397,EVALUATION_BUDGET_EXHAUSTED,19.63273007981479
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,1103,p2->p3,2,3,480,1.3851222464776813,1.8548302671750836,-0.46970802069740225,-8.881784197001252e-16,True,True,False,480,397,EVALUATION_BUDGET_EXHAUSTED,19.63273007981479
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,2207,p3->p4,3,4,120,0.8475236613126249,0.9701415569823335,-0.1226178956697086,0.0,True,True,False,480,376,EVALUATION_BUDGET_EXHAUSTED,3.1237207874655724
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,2207,p3->p4,3,4,240,0.8047546959621615,0.9597836005199775,-0.15502890455781593,0.0,True,True,False,480,376,EVALUATION_BUDGET_EXHAUSTED,3.1237207874655724
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,2207,p3->p4,3,4,480,0.7860930186997956,0.9556447992748814,-0.1695517805750858,0.0,True,True,False,480,376,EVALUATION_BUDGET_EXHAUSTED,3.1237207874655724
