task_id,base_graph_id,base_instance_id,size_stratum,stress_level,depth,n_edges,feasible_state_fraction,dilution_score,raw_energy_span,normalized_energy_span,hamiltonian_normalization_factor,n_seed_rows,n_finite_objective_seeds,n_successful_seed_rows,seed_statuses,p_feas_median,p_feas_mean,p_feas_min,p_feas_max,p_opt_median,p_opt_mean,p_opt_min,p_opt_max,log_feasibility_gain_median,log_feasibility_gain_mean,log_feasibility_gain_min,log_feasibility_gain_max,objective_final_median,objective_final_mean,objective_final_min,objective_final_max,optimizer_runtime_s_median,optimizer_runtime_s_mean,optimizer_runtime_s_min,optimizer_runtime_s_max,objective_selected_multistart_optimizer_seed,objective_selected_multistart_objective_final,objective_selected_multistart_p_feas,objective_selected_multistart_p_opt,objective_selected_multistart_log_feasibility_gain,objective_selected_multistart_runtime_s,objective_selected_multistart_execution_status,p_opt_given_feasible_median,p_opt_given_feasible_mean,p_opt_given_feasible_min,p_opt_given_feasible_max
task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D6,2,16,0.0001220703125,3.9133899436317554,625.3495254717899,3.635753055068546,172.0,3,3,3,"{""SUCCESS"": 3}",0.0043045015504061,0.007788368790589233,0.0042130412131122,0.0148475636082494,0.0014543375598621,0.0030504732630872665,0.0014478666802359,0.0062492155491638,1.5473128122109383,1.7234478671722613,1.5379856511658403,2.0850451381400057,1.86709005235098,1.7723878010080492,1.579760419530829,1.8703129311423388,4.239073297008872,4.220564018934965,4.148245858959854,4.27437290083617,2207,1.579760419530829,0.0148475636082494,0.0062492155491638,2.0850451381400057,4.148245858959854,SUCCESS,0.3451989872151662,0.367483897291848,0.3363610544173928,0.420891650242985
task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D6,3,16,0.0001220703125,3.9133899436317554,625.3495254717899,3.635753055068546,172.0,3,3,3,"{""SUCCESS"": 3}",0.0024811563027167,0.003750184986729867,0.0013857991656339,0.007383599491839,0.0013060832335365,0.0017166772709339667,0.0002498690292187,0.0035940795500467,1.3080440675449263,1.381597460523616,1.055090239147928,1.7816580748779942,1.4097168265151274,1.4119070422004185,1.285952888261363,1.5400514118247657,6.007843349128962,6.042453875144322,6.00058211106807,6.118936165235937,2207,1.285952888261363,0.0013857991656339,0.0002498690292187,1.055090239147928,6.007843349128962,SUCCESS,0.4867652361181256,0.3978243593006044,0.1803068117048985,0.5264010300787891
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D7,1,16,0.0001373291015625,3.8622374211843744,622.7821691689151,3.6208265649355527,172.0,3,3,3,"{""SUCCESS"": 3}",0.0013007838425169,0.0041892720465495,0.0013003923726744,0.0099666399244572,0.0003776367645043,0.0014470759465976335,0.0003776136806375,0.0035859773946511,0.9764425549468748,1.2711801930514885,0.9763118347036877,1.8607861895039028,1.92251392591056,1.7390764279287196,1.3722014303688768,1.922513927506722,1.218882649205625,1.5197143498808146,1.0504036312922835,2.289856769144535,2207,1.3722014303688768,0.0099666399244572,0.0035859773946511,1.8607861895039028,2.289856769144535,SUCCESS,0.2904021681761278,0.3134990741135521,0.2902970257586394,0.359798028405889
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D7,2,16,0.0001373291015625,3.8622374211843744,622.7821691689151,3.6208265649355527,172.0,3,3,3,"{""SUCCESS"": 3}",0.0042496884974053,0.008141842576996133,0.0042304888987007,0.0159453503348824,0.0015110040080898,0.003217312738566033,0.0014565190277447,0.0066844151798636,1.490594518572094,1.681364662081932,1.488627980932624,2.0648714867410782,1.8352987326486063,1.7422186878142678,1.543476268796984,1.8478810619972128,4.28796742297709,4.270328943617642,4.178807605057955,4.344211802817881,2207,1.543476268796984,0.0159453503348824,0.0066844151798636,2.0648714867410782,4.344211802817881,SUCCESS,0.3571700681105377,0.37303778162713,0.3427354801732039,0.4192077965976486
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D7,3,16,0.0001373291015625,3.8622374211843744,622.7821691689151,3.6208265649355527,172.0,3,3,3,"{""SUCCESS"": 3}",0.0033968820255897,0.004600588557475867,0.0031104313112007,0.0072944523356372,0.0015078188749534,0.001971645096199367,0.0011153932319734,0.0032917231816713,1.3933178851797865,1.4912020111525617,1.3550580362840936,1.7252301119938045,1.3923781098684005,1.3828495469015571,1.228301931187317,1.5278685996489545,6.132955253124237,6.111087003722787,6.035104893147945,6.165200864896178,2207,1.228301931187317,0.0031104313112007,0.0011153932319734,1.3550580362840936,6.132955253124237,SUCCESS,0.4438832033596104,0.41791491208236914,0.3585976092630326,0.4512639236244646
task-v2-59a464f36e13,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D1,1,16,1.52587890625e-05,4.816479930623699,661.8026456014086,3.847689800008189,172.0,3,3,3,"{""SUCCESS"": 3}",0.0018603686718667,0.0018366926239604666,0.0017190094349262,0.0019306997650885,0.0018603686718667,0.0018366926239604666,0.0017190094349262,0.0019306997650885,2.0860789481166053,2.080010604486854,2.0517581909786684,2.102194674365289,1.7737112751471988,1.7694920102668787,1.7571617308098806,1.7776030248435568,2.309175730682909,2.3058268800377846,2.2480319924652576,2.3602729169651866,2207,1.7571617308098806,0.0018603686718667,0.0018603686718667,2.0860789481166053,2.309175730682909,SUCCESS,1.0,1.0,1.0,1.0
task-v2-59a464f36e13,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D1,2,16,1.52587890625e-05,4.816479930623699,661.8026456014086,3.847689800008189,172.0,3,3,3,"{""SUCCESS"": 3}",0.0014433649974096,0.0015120730239435668,0.0014027996531793,0.0016900544212418,0.0014433649974096,0.0015120730239435668,0.0014027996531793,0.0016900544212418,1.9758560997743493,1.9945707667875017,1.9634755804605448,2.044380620127612,1.720570564194971,1.7788688784326634,1.698750440470401,1.9172856306326176,4.206058569252491,4.215770651275913,4.186358088627458,4.25489529594779,1103,1.698750440470401,0.0014027996531793,0.0014027996531793,1.9634755804605448,4.25489529594779,SUCCESS,1.0,1.0,1.0,1.0
task-v2-59a464f36e13,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D1,3,16,1.52587890625e-05,4.816479930623699,661.8026456014086,3.847689800008189,172.0,3,3,3,"{""SUCCESS"": 3}",0.0014885651729823,0.0019885958003894,0.0003040755140594,0.0041731467141265,0.0014885651729823,0.0019885958003894,0.0003040755140594,0.0041731467141265,1.9892477844851555,1.9085509162325482,1.2994613802416792,2.4369435839708093,1.554118631450407,1.5913852137452633,1.5398282466424114,1.680208763142972,5.910351635888219,6.033505302853882,5.899831600487232,6.290332672186196,1103,1.5398282466424114,0.0003040755140594,0.0003040755140594,1.2994613802416792,5.899831600487232,SUCCESS,1.0,1.0,1.0,1.0
task-v2-a2561503b5d0,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D2,1,16,3.0517578125e-05,4.515449934959718,646.7846833737137,3.760376066126242,172.0,3,3,3,"{""SUCCESS"": 3}",0.004088735512242,0.004018844010495634,0.0036504597833137,0.0043173367359312,0.0022680937331215,0.0022670695277559666,0.0020189771895328,0.0025141376606136,2.12703895324482,2.118500771566661,2.077797503191628,2.1506658582635345,1.574328607485027,1.5686236891522543,1.556178665400521,1.5753637945712151,2.3070004964247346,2.30666784538577,2.2950121546164155,2.31799088511616,2207,1.556178665400521,0.0043173367359312,0.0025141376606136,2.1506658582635345,2.31799088511616,SUCCESS,0.5547176446925185,0.5633759094482799,0.5530747657491332,0.5823353179031878
task-v2-a2561503b5d0,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D2,2,16,3.0517578125e-05,4.515449934959718,646.7846833737137,3.760376066126242,172.0,3,3,3,"{""SUCCESS"": 3}",0.0039389911785468,0.0037193110005614336,0.0028432608202754,0.0043756810028621,0.0013725343300982,0.0013518012389827666,0.0003867576876107,0.0022961116992394,2.1108349431583666,2.078865722354743,1.969266635526279,2.156495588379584,1.7453037910749445,1.710233249934916,1.5606313946049768,1.824764564124827,4.45532307587564,4.453347655634086,4.408768921159208,4.495950969867408,1103,1.5606313946049768,0.0039389911785468,0.0022961116992394,2.1108349431583666,4.495950969867408,SUCCESS,0.3136733068979347,0.344206043397074,0.1360261024429124,0.5829187208503749
task-v2-a2561503b5d0,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D2,3,16,3.0517578125e-05,4.515449934959718,646.7846833737137,3.760376066126242,172.0,3,3,3,"{""SUCCESS"": 3}",0.0017515802764144,0.0017629817840318334,0.0017413254344057,0.0017960396412754,0.0015620175483147,0.0014577308924732333,0.0011808599344669,0.0016303151946381,1.7588799811552016,1.7616585708541566,1.7563298784830756,1.7697658529241922,1.3944291448611557,1.4056788077869289,1.3430545443533883,1.4795527341462424,6.4541288344189525,6.460333192100127,6.4345199810341,6.49235076084733,2207,1.3430545443533883,0.0017413254344057,0.0016303151946381,1.7563298784830756,6.4345199810341,SUCCESS,0.8917761688389038,0.828501875222186,0.6574798837003093,0.9362495731273448
task-v2-f6d986d24578,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D3,1,16,4.57763671875e-05,4.339358675904037,645.7527937552998,3.7543767078796497,172.0,3,3,3,"{""SUCCESS"": 3}",0.0052741379496367,0.0054706923780526,0.0051797142582539,0.0059582249262672,0.0022507331801528,0.002333396878818167,0.0021587941576274,0.0025906632986743,2.061510160857565,2.076550069675015,2.053664478219457,2.1144755699480235,1.5680490211972304,1.5765472783085694,1.5544169683035234,1.6071758454249545,2.489046925678849,2.449103269415597,2.3648525485768914,2.4934103339910507,2207,1.5544169683035234,0.0059582249262672,0.0025906632986743,2.1144755699480235,2.4934103339910507,SUCCESS,0.4267490159804917,0.4261107279579925,0.4167786194358973,0.4348045484575885
task-v2-f6d986d24578,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D3,2,16,4.57763671875e-05,4.339358675904037,645.7527937552998,3.7543767078796497,172.0,3,3,3,"{""SUCCESS"": 3}",0.0056632093637948,0.005616761246857033,0.0052136097810402,0.0059734645957361,0.0014864362050667,0.0017240913977932331,0.0013850207731905,0.0023008172151225,2.092421293306666,2.08816782062396,2.056497198654473,2.1155849699107403,1.678917019365078,1.662915807099303,1.5510844743229253,1.758745927609906,4.592032628133893,4.6064933358381195,4.566926163621247,4.660521215759218,1103,1.5510844743229253,0.0052136097810402,0.0023008172151225,2.056497198654473,4.660521215759218,SUCCESS,0.2624724091201061,0.3118814849991833,0.2318622218300594,0.4413098240473844
task-v2-f6d986d24578,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D3,3,16,4.57763671875e-05,4.339358675904037,645.7527937552998,3.7543767078796497,172.0,3,3,3,"{""SUCCESS"": 3}",0.0021036840447622,0.0022060532868880666,0.0020573155433731,0.0024571602725289,0.0015836834177314,0.0015320214238949334,0.0010801685232888,0.0019322123306646,1.6623391889901906,1.6815969776932966,1.6526595831728907,1.729792160916808,1.3796136841591309,1.3933726763817045,1.3272841379727334,1.4732202070132483,6.710184453986585,6.708603700312476,6.673363631591201,6.74226301535964,2207,1.3272841379727334,0.0024571602725289,0.0019322123306646,1.729792160916808,6.673363631591201,SUCCESS,0.7697814867693098,0.689868861537399,0.5134651878822862,0.7863599099606009
task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,1,16,6.103515625e-05,4.214419939295737,630.0381303965651,3.663012386026541,172.0,3,3,3,"{""SUCCESS"": 3}",0.006091747638476,0.0057810819407015,0.0049716873703612,0.0062798108132673,0.0023774320032842,0.0023107640541638,0.0020200727954114,0.0025347873637958,1.999161842907964,1.9741506977738765,1.9109237508188928,2.0123664995947723,1.44229222124582,1.4462686201521695,1.4397264000661218,1.456787239144567,2.3212568052113056,2.341360529574255,2.222684753127396,2.480140030384064,2207,1.4397264000661218,0.0062798108132673,0.0025347873637958,2.0123664995947723,2.3212568052113056,SUCCESS,0.4036407209020632,0.40007565965239245,0.3902709278808783,0.4063153301742359
task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,2,16,6.103515625e-05,4.214419939295737,630.0381303965651,3.663012386026541,172.0,3,3,3,"{""SUCCESS"": 3}",0.0052972315664891,0.005497473504256033,0.0029309809049273,0.0082642080413517,0.0016164887921359,0.0018496773877505663,0.0008790222618303,0.0030535211092855,1.9384688976665336,1.9171743355998538,1.6814329283545462,2.131621180778482,1.6256199212116391,1.690633254020005,1.4537201462314218,1.9925596946169544,4.261701505631208,4.259517974530657,4.237180512398481,4.279671905562282,3301,1.4537201462314218,0.0052972315664891,0.0016164887921359,1.9384688976665336,4.237180512398481,SUCCESS,0.3051572829781611,0.3248506408005987,0.2999071950119473,0.3694874444116879
task-v2-5d31ef4af595,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D4,3,16,6.103515625e-05,4.214419939295737,630.0381303965651,3.663012386026541,172.0,3,3,3,"{""SUCCESS"": 3}",0.0034239702878865,0.0042417672243189,0.0029858691797164,0.0063154622053538,0.002685754331607,0.002706082783674633,0.0023971161488018,0.0030353778706151,1.7489499266492978,1.8177552405694468,1.6894907152996643,2.014825079759378,1.4190728579974936,1.3904952634398686,1.259948731612452,1.49246420070966,6.432540072128177,6.429838806701203,6.405076868832111,6.4518994791433215,2207,1.259948731612452,0.0029858691797164,0.0023971161488018,1.6894907152996643,6.4518994791433215,SUCCESS,0.7843976745676933,0.6892814315374342,0.4806264010323711,0.8028202190122381
task-v2-5b5a3995de2b,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D5,1,16,7.62939453125e-05,4.11750992628768,628.0712969319711,3.651577307744018,172.0,3,3,3,"{""SUCCESS"": 3}",0.0068147767324766,0.0068221665923669,0.0068030580438985,0.0068486650007256,0.0024896892190211,0.0024690167646893666,0.0024017796109206,0.0025155814641264,1.950961558220405,1.9514305035340112,1.95021410267781,1.9531158497038184,1.4237700398723314,1.4265423241781747,1.423609711829292,1.432247220832901,2.3157911682501435,2.3428727093463144,2.252736998721957,2.460089961066842,3301,1.423609711829292,0.0068486650007256,0.0025155814641264,1.9531158497038184,2.460089961066842,SUCCESS,0.3659661879930767,0.36190432138855244,0.352437021080184,0.3673097550923966
task-v2-5b5a3995de2b,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D5,2,16,7.62939453125e-05,4.11750992628768,628.0712969319711,3.651577307744018,172.0,3,3,3,"{""SUCCESS"": 3}",0.0032792023111756,0.005595192973891233,0.0022342016990503,0.0112721749114478,0.0009142033755373,0.0017782233426904667,0.0005201283167842,0.0039003383357499,1.633278137686176,1.7564760290503736,1.4666323040334464,2.1695176454314984,1.8574530493091648,1.796991997998485,1.5700904745513848,1.9634324701349053,4.252628262154758,4.269038759171963,4.25257430318743,4.3019137121737,2207,1.5700904745513848,0.0112721749114478,0.0039003383357499,2.1695176454314984,4.3019137121737,SUCCESS,0.2787883420372316,0.28586860332356673,0.232802757694294,0.3460147102391745
task-v2-5b5a3995de2b,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D5,3,16,7.62939453125e-05,4.11750992628768,628.0712969319711,3.651577307744018,172.0,3,3,3,"{""SUCCESS"": 3}",0.0039453432851876,0.0047669858469064335,0.0030643260796143,0.0072912881759174,0.0031394950893927,0.002881161777053233,0.0022423826357311,0.0032616076060359,1.7135947235356557,1.7659179389345334,1.6038449036458258,1.980314189622119,1.4016698068432565,1.3764014892046585,1.2351989414276217,1.492335719343098,6.333176320418716,6.351747917321821,6.33078777231276,6.391279659233987,2207,1.2351989414276217,0.0039453432851876,0.0032616076060359,1.7135947235356557,6.333176320418716,SUCCESS,0.7317702416360911,0.6630166566439578,0.4305816768787581,0.8266980514170242
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D6,1,16,9.1552734375e-05,4.038328680240055,627.354641104768,3.647410704097488,172.0,3,3,3,"{""SUCCESS"": 3}",0.0078009175092152,0.0077947790817548,0.0077167111328796,0.0078667086031696,0.0025413590890212,0.0025367581302001667,0.0025203695673788,0.0025485457342005,1.930474365719673,1.930119010939266,1.9257609234283968,1.934121743669729,1.4169064491594596,1.4171178801994022,1.4168829276652182,1.4175642637735286,2.428630051203072,2.4194301338866353,2.33528820425272,2.494372146204114,2207,1.4168829276652182,0.0078009175092152,0.0025485457342005,1.930474365719673,2.494372146204114,SUCCESS,0.3266118847756245,0.32545416245940956,0.3230523993220338,0.3266982032805705
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D6,2,16,9.1552734375e-05,4.038328680240055,627.354641104768,3.647410704097488,172.0,3,3,3,"{""SUCCESS"": 3}",0.0032263975049916,0.006603392115228867,0.002476910798392,0.014106868042303,0.0008911254446083,0.0020852894878660667,0.0006490820817053,0.0047156609372846,1.547046553395088,1.722348294765088,1.4322390467517483,2.187759284148428,1.87742201063398,1.7693207906926778,1.4597950213728927,1.97074534007116,4.267526153475046,4.2716796370223165,4.226028284989297,4.321484472602606,2207,1.4597950213728927,0.014106868042303,0.0047156609372846,2.187759284148428,4.267526153475046,SUCCESS,0.2761982809711751,0.29084418782077165,0.2620530711589338,0.334281211332206
task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D6,3,16,9.1552734375e-05,4.038328680240055,627.354641104768,3.647410704097488,172.0,3,3,3,"{""SUCCESS"": 3}",0.003486442307474,0.005158099908843299,0.003234222009544,0.0087536354095119,0.0024423208300743,0.0025709687487282004,0.0020376734164085,0.0032329119997018,1.580711163275048,1.703108935405724,1.5480985084915158,1.9805171344506085,1.386306201082544,1.3690723861410978,1.2307022796542304,1.490208677686519,6.241888076998293,6.264962297553818,6.159083710983396,6.393915104679763,2207,1.2307022796542304,0.003234222009544,0.0024423208300743,1.5480985084915158,6.241888076998293,SUCCESS,0.5844563703349615,0.569642663124859,0.3693222128247312,0.7551494062148844
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,1,16,0.0001220703125,3.9133899436317554,619.6373527340297,3.602542748453661,172.0,3,3,3,"{""SUCCESS"": 3}",0.0012523855663927,0.003704983314412567,0.0012523294276949,0.0086102349491501,0.0001841409149405,0.0009178359296243333,0.0001840004119213,0.0023853664620112,1.0111279974088574,1.2902138242925154,1.011108529543876,1.8484049459248133,1.97006566017132,1.771384574757383,1.3740222581110682,1.9700658059897616,2.470113213174045,2.4343290847415724,2.3220058688893914,2.510868172161281,2207,1.3740222581110682,0.0086102349491501,0.0023853664620112,1.8484049459248133,2.510868172161281,SUCCESS,0.1470321280298394,0.19033238022479848,0.1469265257625308,0.2770384868820253
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,2,16,0.0001220703125,3.9133899436317554,619.6373527340297,3.602542748453661,172.0,3,3,3,"{""SUCCESS"": 3}",0.0086239629563606,0.007850347075630834,0.0033667042185197,0.0115603740520122,0.0024417702758207,0.0022257220555194665,0.0008775112735207,0.003357884617217,1.849096825996366,1.7553511876461216,1.4405949067952202,1.9763618301467785,1.5854349278900393,1.6183050861438815,1.374779677032396,1.8947006535092088,4.263376610353589,4.277669223335882,4.241830746643245,4.327800313010812,3301,1.374779677032396,0.0086239629563606,0.0024417702758207,1.849096825996366,4.327800313010812,SUCCESS,0.2831378437241292,0.27808229952478036,0.260644005699614,0.2904650491505979
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,v2-S4-b001-g-bd62d2d752385cc7,S4,D7,3,16,0.0001220703125,3.9133899436317554,619.6373527340297,3.602542748453661,172.0,3,3,3,"{""SUCCESS"": 3}",0.0052610374542036,0.006120885541815433,0.0028136419461616,0.0102879772250811,0.0028706419379524,0.002721336428291667,0.0021095572053819,0.0031838101415407,1.634461337254817,1.6409466828543506,1.3626587735108469,1.9257199377973884,1.3538882927477247,1.3501098617387495,1.2146434975744642,1.4817977948940593,6.300674717873335,6.275147947482765,6.158617026172578,6.366152098402381,2207,1.2146434975744642,0.0028136419461616,0.0021095572053819,1.3626587735108469,6.300674717873335,SUCCESS,0.5456417983982843,0.5349570574314657,0.3094690114378305,0.7497603624582824
task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,1,19,1.9073486328125e-06,5.719569917615643,663.207067908528,3.8558550459798138,172.0,3,3,3,"{""SUCCESS"": 3}",0.0014358770607928,0.0017505362710137,0.0012757718827458,0.0025399598695025,0.0014358770607928,0.0017505362710137,0.0012757718827458,0.0025399598695025,2.876687174997614,2.942142297175449,2.825342943943264,3.1243967725854693,1.768501708680874,1.787020138814323,1.6809822299121735,1.911576477849922,43.09929996822029,41.19360951924076,36.735472899861634,43.74605568964034,2207,1.6809822299121735,0.0025399598695025,0.0025399598695025,3.1243967725854693,43.09929996822029,SUCCESS,1.0,1.0,1.0,1.0
task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,2,19,1.9073486328125e-06,5.719569917615643,663.207067908528,3.8558550459798138,172.0,3,3,3,"{""SUCCESS"": 3}",0.0016825356939664,0.0016332474201225667,0.0013405078361813,0.00187669873022,0.0016825356939664,0.0016332474201225667,0.0013405078361813,0.00187669873022,2.945534203901384,2.928445985452784,2.846839274689028,2.9929644777679374,1.549704857262723,1.5637844826384029,1.5411848323389508,1.600463758313535,85.65568503830582,85.70922993433972,84.8962457664311,86.57575899828225,1103,1.5411848323389508,0.0013405078361813,0.0013405078361813,2.846839274689028,85.65568503830582,SUCCESS,1.0,1.0,1.0,1.0
task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,3,19,1.9073486328125e-06,5.719569917615643,663.207067908528,3.8558550459798138,172.0,3,3,3,"{""SUCCESS"": 3}",0.0004563434435189,0.0008717173639377667,0.0003028967936232,0.0018559118546712,0.0004563434435189,0.0008717173639377667,0.0003028967936232,0.0018559118546712,2.3788617328324566,2.522617863314963,2.20086459365864,2.988127263453792,1.3444411306926336,1.3912246024839705,1.317309294211496,1.5119233825477822,128.25754304695874,128.13695181657872,127.80741245299578,128.3458999497816,2207,1.317309294211496,0.0003028967936232,0.0003028967936232,2.20086459365864,128.25754304695874,SUCCESS,1.0,1.0,1.0,1.0
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D2,1,19,3.814697265625e-06,5.418539921951662,658.541194269005,3.828727873657006,172.0,3,3,3,"{""SUCCESS"": 3}",0.0031428701189018,0.0030248269378784,0.0027127599152385,0.0032188507794949,0.0026571176384235,0.0025760334362145334,0.0022999996381284,0.0027709830320917,2.915866355845564,2.8980194677528615,2.8519512814703907,2.9262407659426284,1.628458755639028,1.6101767196970294,1.5481616159342502,1.6539097875178106,42.56005210708827,41.10976947192103,37.04219551663846,43.72706079203636,1103,1.5481616159342502,0.0032188507794949,0.0027709830320917,2.9262407659426284,37.04219551663846,SUCCESS,0.8478448922842602,0.8513829672041927,0.8454430307008632,0.8608609786274548
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D2,2,19,3.814697265625e-06,5.418539921951662,658.541194269005,3.828727873657006,172.0,3,3,3,"{""SUCCESS"": 3}",0.0019152374194713,0.0019148892618096331,0.0017291184772473,0.0021003118887103,0.0016403271379984,0.0016322403816649335,0.0014666198222582,0.0017897741847382,2.7007625402432978,2.699316975496251,2.656364673613052,2.7408237126324027,1.5133563193917063,1.5354193839455288,1.4812518649174269,1.6116499675274527,87.46551308687776,87.07479731924832,85.85567605216056,87.90320281870663,3301,1.4812518649174269,0.0021003118887103,0.0017897741847382,2.7408237126324027,87.46551308687776,SUCCESS,0.8521468617869304,0.8522658976472873,0.8481893181738281,0.8564615129811035
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D2,3,19,3.814697265625e-06,5.418539921951662,658.541194269005,3.828727873657006,172.0,3,3,3,"{""SUCCESS"": 3}",0.0007084899810283,0.0010204819201202,0.0006909497764124,0.0016620060029199,0.0006116349003954,0.0008902814814448666,0.0006029283989017,0.0014562811450375,2.268873635088598,2.388677515893724,2.257986402582524,2.6391725100100496,1.3499417307354746,1.3855336576359347,1.3451439482496226,1.4615152939227067,128.88218586146832,129.1758576494952,127.6037929346785,131.0415941523388,2207,1.3451439482496226,0.0007084899810283,0.0006116349003954,2.268873635088598,127.6037929346785,SUCCESS,0.8726081395267944,0.8707069106045489,0.8632936481440385,0.8762189441428138
task-v2-7133b996bac7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D3,1,19,5.7220458984375e-06,5.24244866289598,658.322874731653,3.827458574021238,172.0,3,3,3,"{""SUCCESS"": 3}",0.0039804605686332,0.0038773851120758665,0.0036229575500923,0.0040287372175021,0.0026121281430561,0.0025513809522018666,0.0023847425559025,0.002657272157647,2.8423819889504403,2.8305038335975503,2.8015119083661624,2.8476176034760474,1.623371858173415,1.6216531274975667,1.5980843521555903,1.6435031721636952,43.0980571731925,43.52428801264614,43.06433141883463,44.41047544591129,1103,1.5980843521555903,0.0040287372175021,0.002657272157647,2.8476176034760474,43.06433141883463,SUCCESS,0.658230885383064,0.6580159896471316,0.6562376634603961,0.6595794200979347
task-v2-7133b996bac7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D3,2,19,5.7220458984375e-06,5.24244866289598,658.322874731653,3.827458574021238,172.0,3,3,3,"{""SUCCESS"": 3}",0.0022692118501601,0.002692841678734467,0.0022064114852885,0.0036029017007548,0.001515486952384,0.0017991750059278,0.0015105729299285,0.0023714651354709,2.598323705744632,2.661186651443756,2.5861351724168613,2.7991010761697743,1.5262408820915705,1.5245522142476755,1.4448078123453976,1.602607948306059,86.96893450710922,86.89258789395292,86.32270177453756,87.38612740021199,2207,1.4448078123453976,0.0022064114852885,0.001515486952384,2.5861351724168613,86.96893450710922,SUCCESS,0.6656817563428102,0.6702491765199149,0.6582097799043778,0.6868559933125569
task-v2-7133b996bac7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D3,3,19,5.7220458984375e-06,5.24244866289598,658.322874731653,3.827458574021238,172.0,3,3,3,"{""SUCCESS"": 3}",0.0023682693308206,0.0021007091816202667,0.0011716047540416,0.0027622534599986,0.0015846264101082,0.0014095292834579,0.0007653365057644,0.0018786249345011,2.616879753783786,2.537273910359201,2.311229788153617,2.6837121891402003,1.4792694609394017,1.4555518782342365,1.372919707611956,1.5144664661513518,129.35076321847737,129.57243726588786,129.05866965837777,130.30787892080843,1103,1.372919707611956,0.0011716047540416,0.0007653365057644,2.311229788153617,130.30787892080843,SUCCESS,0.6691073474988394,0.667483687852732,0.6532377946780161,0.6801059213813406
