run_id,task_id,graph_id,base_instance_id,size_stratum,tightness_level,seed,algorithm,depth,n_nodes,n_edges,n_qubits,resource_count,budget,n_candidate_routes,n_feasible_routes,route_feasible_fraction,state_space_size,n_feasible_states,feasible_state_fraction,n_optimal_states,optimal_cost,flow_penalty_strength,resource_penalty_strength,optimizer,eval_budget,initial_parameters,optimized_parameters,nfev,status,optimizer_message,objective_initial,objective_final,expected_energy,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,uniform_p_feas,uniform_p_opt,uniform_feasibility_amplification,task_build_time_s,exact_reference_time_s,energy_build_time_s,optimization_time_s,optimizer_runtime_s,total_time_s,peak_memory_mb,execution_status,failure_reason,zero_feasible,zero_optimal_probability,resource_censored,base_graph_id,stress_level,optimizer_seed,dilution_score,log_feasibility_gain,uniform_log_feasibility_gain,expected_energy_normalized,expected_energy_raw,objective_initial_raw,objective_final_raw,objective_improvement,optimizer_status,hamiltonian_normalization_mode,hamiltonian_normalization_factor,raw_energy_span,normalized_energy_span,penalty_contract,state_norm,row_type
pilot-run-e988ec1eeb360ec25cab,task-v2-11173062a501,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D5,1103,Penalty-X,3,11,19,19,1,1902.0,10,6,0.6,524288,6,1.1444091796875e-05,1,5.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[1.8664589108502625, 4.861383561704779, 4.85055738364447, 0.37739114090496856, 3.145543410222644, 2.3055932627122133]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.8531594636727267,1.3526440048513035,1.3526440048513035,0.0049724402971885,0.002291505522762,0.4608412340431101,434.4984630887346,1.1444091796875e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968900579959154,0.2820397187024355,128.8680556677282,128.8680556677282,129.95107532199472,204.76953125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D5,1103,4.941418667231999,2.6379882445976603,0.0,1.3526440048513035,232.6547688344241,490.74342775170896,232.6547688344242,1.5005154588214231,3,global_fixed,172.0,632.471228757995,3.6771583067325295,penalty_contract_v2_scale_controlled,1.0000000000000029,optimized_seed
pilot-run-f0632e039f296785cc95,task-v2-11173062a501,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D5,2207,Penalty-X,3,11,19,19,1,1902.0,10,6,0.6,524288,6,1.1444091796875e-05,1,5.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[4.671527547121308, 4.394917814973239, 3.310880167601672, -0.02252602252050549, 0.5316480973090038, 1.9645732508826204]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.9360030605520164,1.3827212609851782,1.3827212609851782,0.0051886949782224,0.0022628054053096,0.4361029921409788,453.3950854570505,1.1444091796875e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968900579959154,0.2820397187024355,130.18347848393023,130.18347848393023,131.22865411359817,204.76953125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D5,2207,4.941418667231999,2.656476808312661,0.0,1.3827212609851782,237.82805688945035,332.99252641494684,237.82805688945064,0.5532817995668382,3,global_fixed,172.0,632.471228757995,3.6771583067325295,penalty_contract_v2_scale_controlled,0.9999999999999994,optimized_seed
pilot-run-e29d7cd14f5a974c2492,task-v2-11173062a501,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D5,3301,Penalty-X,3,11,19,19,1,1902.0,10,6,0.6,524288,6,1.1444091796875e-05,1,5.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[3.137711351881143, 4.183737510242496, 3.516675799790598, 0.33014974957527, 2.9263868969547264, 2.4723355352090124]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.06411270327162,1.4496953036732858,1.4496953036732858,0.0065608559157571,0.0028278595333879,0.4310199110753583,573.2963377267517,1.1444091796875e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968900579959154,0.2820397187024355,129.4345085164532,129.4345085164532,130.49536772351712,204.76953125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D5,3301,4.941418667231999,2.75837916746778,0.0,1.4496953036732858,249.3475922318054,355.0273849627186,249.34759223180515,0.614417399598334,3,global_fixed,172.0,632.471228757995,3.6771583067325295,penalty_contract_v2_scale_controlled,1.0,optimized_seed
pilot-run-bbe52de3db8fd57644af,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,0,Uniform,0,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,analytic,0,,,0,0,analytic uniform baseline,,,,1.52587890625e-05,1.9073486328125e-06,0.125,1.0,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.0,0.0,0.0,0.0,168.38671875,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,0,4.816479930623699,0.0,0.0,,,,,,0,global_fixed,172.0,,,penalty_contract_v2_scale_controlled,,analytic_uniform
pilot-run-048ef4d852dcc19f3e39,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,1103,Penalty-X,1,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 2.3383068291715148]","[3.3073620391503846, 2.2187027969876016]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.21297241038418,2.0307937681738903,2.0307937681738903,0.0003876095124387,0.0001049244646798,0.2706963098498103,25.40237700718772,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,44.657498851418495,44.657498851418495,45.00958075560629,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,1103,4.816479930623699,1.4048743572815228,0.0,2.0307937681738903,349.29652812590933,380.6312545860789,349.2965281259092,0.1821786422102893,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,1.0000000000000002,optimized_seed
pilot-run-7e95c53d9b6f50bc5475,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,2207,Penalty-X,1,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 2.0232897611184613]","[7.925089161258051, 2.3937581189592776]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.100437153130994,1.435832645860642,1.435832645860642,0.0035961044392173,0.0012749686787179,0.3545416158701617,235.6743005285499,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,44.2216723235324,44.2216723235324,44.58975711744279,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,2207,4.816479930623699,2.3723122267875465,0.0,1.435832645860642,246.96321508803013,361.275190338531,246.9632150880304,0.6646045072703521,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,0.9999999999999994,optimized_seed
pilot-run-323c8fb2dd0218e3eaee,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,3301,Penalty-X,1,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 1.6147767089481937]","[3.3198248228094935, 2.216981096987909]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.498771235132541,2.030790869129766,2.030790869129766,0.0003863010626523,0.0001047640529288,0.2711979413401931,25.31662644198314,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,43.755805030465126,43.755805030465126,44.15602495614439,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,3301,4.816479930623699,1.4034058334447002,0.0,2.030790869129766,349.2960294903197,429.78865244279706,349.29602949031977,0.467980366002775,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,1.000000000000001,optimized_seed
pilot-run-7ec4bcdeaa3811d7081e,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,1103,Penalty-X,2,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4973023032769386, 4.459010848409388, 2.2396582916962138, 0.09065704775873534]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.521515155034717,1.953129236940592,1.953129236940592,0.0012262805583594,0.000241392038232,0.196848948298549,80.36552267264301,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,87.96293896902353,87.96293896902353,88.69969976134598,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,1103,4.816479930623699,1.9050697735695128,0.0,1.953129236940592,335.9382287537822,433.7006066659714,335.9382287537818,0.5683859180941255,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,1.0000000000000018,optimized_seed
pilot-run-4b2f63f204ab755cd893,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,2207,Penalty-X,2,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.081952603947341, 3.127935499730127, 3.1464629182892114, -0.754637417330586]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.5241655763080177,1.4405345852132978,1.4405345852132978,0.0037839597345418,0.0013719157989419,0.362560887320873,247.9855851629377,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,88.27907444071025,88.27907444071025,89.00752301700413,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,2207,4.816479930623699,2.394426437011143,0.0,1.4405345852132978,247.77194865668724,434.1564791249791,247.7719486566872,1.08363099109472,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,1.000000000000001,optimized_seed
pilot-run-e49a7e3e89b6a3868df7,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,3301,Penalty-X,2,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.1150476099639195, 2.08803740505908, 2.4733721332841783, -0.4153136182378925]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.638048405922648,1.824352827292272,1.824352827292272,0.0006649557676505,0.0001817057214162,0.2732598621684144,43.57854118874694,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,87.88996022567153,87.88996022567153,88.6194376051426,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,3301,4.816479930623699,1.6392726879505886,0.0,1.824352827292272,313.7886862942714,453.7443258186954,313.78868629427075,0.8136955786303761,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,0.9999999999999988,optimized_seed
pilot-run-3416d50bde3aeab9c348,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,1103,Penalty-X,3,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[1.7252387073807265, 4.346306898677611, 4.468499419186486, 0.39130313179883874, 3.145452499396715, 2.347846679159065]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.7796242269616265,1.318465089655528,1.318465089655528,0.0064047110280526,0.0024720819822199,0.3859786915275662,419.7391419344601,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,129.23702569957825,129.23702569957825,130.2987094996497,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,1103,4.816479930623699,2.6229794703635334,0.0,1.318465089655528,226.77599542075103,478.0953670373997,226.77599542075083,1.4611591373060984,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,0.9999999999999988,optimized_seed
pilot-run-f3f82001ed444d844ac4,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,2207,Penalty-X,3,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[5.984829973604437, 5.068573543377935, 3.415595477930136, 0.6893426035456522, 0.006925354619028757, 2.041065635577092]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.8381590811309405,1.1962786162289976,1.1962786162289976,0.0008227791909541,0.0002698035314298,0.3279173007729652,53.92165705837378,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,130.30289421975613,130.30289421975613,131.36186879035083,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,2207,4.816479930623699,1.73176322997107,0.0,1.1962786162289976,205.75992199138776,316.16336195452175,205.7599219913876,0.6418804649019427,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,0.999999999999994,optimized_seed
pilot-run-b326969751d5d691e500,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D6,3301,Penalty-X,3,11,19,19,1,2459.0,10,8,0.8,524288,8,1.52587890625e-05,1,5.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.7313751867382563, 4.1011755159358785, 3.50865161596211, 0.5813353806351869, 2.89496440289957, 2.4469757568632313]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.0158185994981204,1.4890539464046113,1.4890539464046113,0.0040838585063571,0.0014444449139414,0.3536961213746638,267.63975107261933,1.52587890625e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.6968904566019773,0.312512069940567,129.55351291410625,129.55351291410625,130.21079890057445,204.80078125,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D6,3301,4.816479930623699,2.427550617277345,0.0,1.4890539464046113,256.1172787815931,346.7207991136767,256.11727878159314,0.5267646530935091,3,global_fixed,172.0,615.2559581074667,3.57706952388062,penalty_contract_v2_scale_controlled,1.0000000000000004,optimized_seed
pilot-run-97dda2052df6e993ed4d,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,0,Uniform,0,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,analytic,0,,,0,0,analytic uniform baseline,,,,1.9073486328125e-05,1.9073486328125e-06,0.1,1.0,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.0,0.0,0.0,0.0,168.38671875,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,0,4.719569917615643,0.0,0.0,,,,,,0,global_fixed,172.0,,,penalty_contract_v2_scale_controlled,,analytic_uniform
pilot-run-2a604db52d062fffd2c8,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,1103,Penalty-X,1,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 2.3383068291715148]","[2.4157643943964797, 2.3186749778252147]",82,0,Return from COBYLA because the trust region radius reaches its lower bound.,2.03887734159324,1.927536151807604,1.927536151807604,0.0005883504658089,9.615574553971218e-05,0.1634327686092685,30.84650890180514,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,29.251200194470584,29.251200194470584,29.606892987154424,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,1103,4.719569917615643,1.4892060192452528,0.0,1.927536151807604,331.5362181109085,350.68690275403713,331.5362181109079,0.1113411897856351,0,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,0.9999999999999974,optimized_seed
pilot-run-945de0e16028fbc56b32,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,2207,Penalty-X,1,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 2.0232897611184613]","[2.4168244992266104, 2.3185743342514034]",82,0,Return from COBYLA because the trust region radius reaches its lower bound.,2.047491168798232,1.927536192767989,1.927536192767989,0.0005884573266521,9.62181847332249e-05,0.1635091966322082,30.85211148757861,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,29.479819600470364,29.479819600470364,29.82977690082044,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,2207,4.719569917615643,1.48928489206533,0.0,1.927536192767989,331.53622515609425,352.1684810332958,331.53622515609413,0.1199549760302423,0,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,0.9999999999999996,optimized_seed
pilot-run-1c561676899dc9b379f9,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,3301,Penalty-X,1,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 1.6147767089481937]","[2.416555240585244, 2.318638120068483]",82,0,Return from COBYLA because the trust region radius reaches its lower bound.,2.422386017833301,1.9275361625242788,1.9275361625242788,0.000588491604808,9.620397481114672e-05,0.1634755262864506,30.853908650158,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,29.39695941004902,29.39695941004902,29.744501542299982,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,3301,4.719569917615643,1.4893101893633829,0.0,1.9275361625242788,331.536219954176,416.6503950673279,331.536219954176,0.4948498553090226,0,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,1.0,optimized_seed
pilot-run-9de6d3ac58048e54fe16,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,1103,Penalty-X,2,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.197957776992403, 4.542662398662879, 2.189133895079163, 0.08969170490899049]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.26231970329591,1.8397922328992635,1.8397922328992635,0.0011279486052409,0.0001935481479274,0.1715930557723034,59.13699183445819,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,84.82292182836682,84.82292182836682,85.52067639678717,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,1103,4.719569917615643,1.7718592291701043,0.0,1.8397922328992635,316.4442640586731,389.11898896689655,316.4442640586733,0.4225274703966466,3,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,1.0000000000000009,optimized_seed
pilot-run-9c530f018f717186f812,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,2207,Penalty-X,2,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[6.487422177937001, 4.489335658746522, 2.4302172968027707, 0.09463589246260522]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.4122232275809443,1.4127457292647132,1.4127457292647132,0.0068132273416553,0.0015204493637917,0.2231614017186675,357.2093336501781,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,84.63753904681653,84.63753904681653,85.355648804456,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,2207,4.719569917615643,2.552922798200298,0.0,1.4127457292647132,242.99226543353075,414.9023951439224,242.99226543353063,0.9994774983162312,3,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,1.0000000000000029,optimized_seed
pilot-run-60d4eceae34856b94c5d,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,3301,Penalty-X,2,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.200733833414021, 4.372390561604945, 2.197852658414611, 0.09015247066101743]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.539940947279865,1.8404694544486124,1.8404694544486124,0.001209967282575,0.0002135512976087,0.1764934479503157,63.43713266467292,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,85.4034223575145,85.4034223575145,86.1916814725846,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,3301,4.719569917615643,1.80234354480052,0.0,1.8404694544486124,316.5607461651612,436.8698429321368,316.56074616516133,0.6994714928312524,3,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,1.0,optimized_seed
pilot-run-4fd987bc94d086ead8bc,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,1103,Penalty-X,3,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[1.5400257932641632, 4.379429317113638, 4.492313774327581, 0.4169302751249719, 3.1260027305901708, 2.3667380570335714]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.7281521882935835,1.312618512473818,1.312618512473818,0.006366673880631,0.0022650485496464,0.3557663847896034,333.79707155282864,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,126.32955066580324,126.32955066580324,127.37245595175771,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,1103,4.719569917615643,2.523482522235301,0.0,1.312618512473818,225.77038414549705,469.24217638649634,225.7703841454967,1.4155336758197654,3,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,1.000000000000001,optimized_seed
pilot-run-c6fc322cb86b6525c680,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,2207,Penalty-X,3,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[3.960348396303368, 3.8370037299662414, 3.0171792611799284, 0.29234817718723566, 0.7226447220257723, 1.5526668161838013]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.8329094902084435,1.7058474229262064,1.7058474229262064,0.0031161999410096,0.0008858475717362,0.2842717375346753,163.37862346720425,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,126.3851196207106,126.3851196207106,127.45039515942337,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,2207,4.719569917615643,2.213195232627539,0.0,1.7058474229262064,293.4057567433072,315.26043231585226,293.4057567433075,0.1270620672822369,3,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,0.9999999999999992,optimized_seed
pilot-run-b127c9e8ff5437c05b6a,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,3301,Penalty-X,3,11,19,19,1,2806.0,10,10,1.0,524288,10,1.9073486328125e-05,1,5.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.683205206052142, 3.940874925023286, 3.6705543802813265, 0.37521895762200774, 3.184286956696754, 2.33988670577855]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.9941339474644544,1.4272475110717069,1.4272475110717069,0.004682152600795,0.0013127255348363,0.2803679518291342,245.4796422765623,1.9073486328125e-05,1.9073486328125e-06,1.0,0.0004822090268135,2.696890433318913,0.2728817434981465,127.54776967968792,127.54776967968792,128.57386100199074,204.69140625,SUCCESS,,False,False,False,g-a87f1b9ac089cc45,D7,3301,4.719569917615643,2.3900154817398547,0.0,1.4272475110717069,245.4865719043337,342.9910389638862,245.4865719043336,0.5668864363927479,3,global_fixed,172.0,605.3627476722257,3.519550858559452,penalty_contract_v2_scale_controlled,0.9999999999999984,optimized_seed
pilot-run-af55d46ad2267c33d0aa,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,0,Uniform,0,11,19,19,1,414.0,12,1,0.0833333333333333,524288,1,1.9073486328125e-06,1,11.0,172.0,172.0,analytic,0,,,0,0,analytic uniform baseline,,,,1.9073486328125e-06,1.9073486328125e-06,1.0,1.0,1.9073486328125e-06,1.9073486328125e-06,1.0,0.0002986779436469,2.6785788834095,0.0,0.0,0.0,0.0,168.38671875,SUCCESS,,False,False,False,g-e0c69f84d376b633,D1,0,5.719569917615643,0.0,0.0,,,,,,0,global_fixed,172.0,,,penalty_contract_v2_scale_controlled,,analytic_uniform
